ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO
520730,2,11.12.2020,11.09.2020,2651.12,0,,,,,,05.04.2022,11.12.2020,1,3,2020
502101,1,10.08.2020,01.07.2020,270000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
508461,1,16.09.2020,27.07.2020,10950,1,3,,,,,05.04.2022,16.09.2020,1,2,2020
499704,1,20.07.2020,11.06.2020,145000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
501482,1,10.08.2020,26.06.2020,6793.4,0,,,,,,05.04.2022,10.08.2020,1,2,2020
476768,1,10.01.2020,06.11.2019,12000,0,,,,,,05.04.2022,10.01.2020,1,1,2020
482983,1,11.02.2020,24.12.2019,67520,0,,,,,,02.06.2023,11.02.2020,1,2,2020
503021,1,11.08.2020,26.05.2020,30000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
521048,1,15.12.2020,23.11.2020,47685.17,1,3,,,,,05.04.2022,15.12.2020,1,2,2020
499847,1,20.07.2020,10.06.2020,45000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
496501,1,10.06.2020,10.03.2020,3800,0,,,,,,05.04.2022,10.06.2020,1,2,2020
493518,1,10.05.2020,03.04.2020,6000,0,,,,,,05.04.2022,10.05.2020,1,1,2020
506467,1,10.09.2020,23.07.2020,13000,0,,,,,,05.04.2022,10.09.2020,1,2,2020
486670,1,10.03.2020,27.01.2020,25000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
489872,1,10.04.2020,10.02.2020,8768.03,0,,,,,,05.04.2022,10.04.2020,1,3,2020
515738,1,11.11.2020,23.09.2020,36000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
518856,1,10.12.2020,29.10.2020,310000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
518130,1,10.12.2020,21.09.2020,12000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
499495,1,20.07.2020,25.02.2020,6000,0,,,,,,05.04.2022,20.07.2020,1,1,2020
492928,1,10.05.2020,26.02.2020,2000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
498678,1,20.07.2020,20.05.2020,2616,0,,,,,,05.04.2022,20.07.2020,1,2,2020
507292,1,10.09.2020,10.07.2020,5669.75,0,,,,,,05.04.2022,10.09.2020,1,2,2020
511927,1,11.10.2020,25.08.2020,37000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
480890,1,10.02.2020,16.12.2019,44500,0,,,,,,05.04.2022,10.02.2020,1,2,2020
481274,1,10.02.2020,10.10.2019,151804.94,1,3,,,,,05.04.2022,10.02.2020,1,2,2020
502352,1,10.08.2020,08.07.2020,65000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
482138,1,10.02.2020,18.11.2019,9000,0,,,,,,05.04.2022,10.02.2020,1,2,2020
476826,1,10.01.2020,20.11.2019,130000,0,,,,,,05.04.2022,10.01.2020,1,3,2020
482674,1,11.02.2020,30.12.2019,30000,0,,,,,,05.04.2022,11.02.2020,1,3,2020
478474,1,11.01.2020,09.12.2019,104000,0,,,,,,05.04.2022,11.01.2020,1,2,2020
502378,1,10.08.2020,26.05.2020,10000,0,,,,,,05.04.2022,10.08.2020,1,4,2020
483718,3,11.02.2020,13.01.2020,2300,0,,,,,,05.04.2022,11.02.2020,1,3,2020
503375,4,11.08.2020,10.02.2020,10248,0,,,,,,11.08.2020,11.08.2020,1,4,2020
506483,1,10.09.2020,04.08.2020,73500,0,,,,,,05.04.2022,10.09.2020,1,2,2020
519195,1,10.12.2020,16.10.2020,20000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
477690,1,10.01.2020,03.12.2019,175000,0,,,,,,05.04.2022,10.01.2020,1,1,2020
518085,1,10.12.2020,06.07.2020,8500,0,,,,,,05.04.2022,10.12.2020,1,1,2020
503373,3,11.08.2020,13.07.2020,6000,0,,,,,,05.04.2022,11.08.2020,1,3,2020
514938,1,10.11.2020,23.09.2020,20000,0,,,,,,05.04.2022,10.11.2020,1,3,2020
480978,1,10.02.2020,19.12.2019,103500,0,,,,,,05.04.2022,10.02.2020,1,2,2020
510563,1,10.10.2020,01.09.2020,17654,0,,,,,,05.04.2022,10.10.2020,1,1,2020
504337,1,13.08.2020,17.07.2020,108921.6,1,4,,,,,05.04.2022,13.08.2020,1,2,2020
477392,1,10.01.2020,03.12.2019,67500,0,,,,,,05.04.2022,10.01.2020,1,1,2020
507121,1,10.09.2020,04.08.2020,310000,0,,,,,,05.04.2022,10.09.2020,1,2,2020
481189,1,10.02.2020,18.12.2019,1500,0,,,,,,05.04.2022,10.02.2020,1,2,2020
503264,1,11.08.2020,20.07.2020,125000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
520885,4,11.12.2020,09.10.2020,457,0,,,,,,11.12.2020,11.12.2020,1,4,2020
491504,1,11.04.2020,09.03.2020,217500,0,,,,,,05.04.2022,11.04.2020,1,2,2020
496294,1,10.06.2020,07.05.2020,1713,0,,,,,,05.04.2022,10.06.2020,1,1,2020
496295,1,10.06.2020,08.05.2020,70000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
492913,1,10.05.2020,22.04.2019,17500,0,,,,,,05.04.2022,10.05.2020,1,1,2020
503381,4,11.08.2020,13.07.2020,25000,0,,,,,,11.08.2020,11.08.2020,1,4,2020
482300,1,10.02.2020,17.12.2019,101000,0,,,,,,05.04.2022,10.02.2020,1,2,2020
483706,3,11.02.2020,13.01.2020,60762,0,,,,,,05.04.2022,11.02.2020,1,3,2020
520784,3,11.12.2020,15.07.2020,300,0,,,,,,05.04.2022,11.12.2020,1,3,2020
489601,1,10.04.2020,30.12.2019,34270,0,,,,,,05.04.2022,10.04.2020,1,2,2020
482691,1,11.02.2020,23.12.2019,26756.84,0,,,,,,05.04.2022,11.02.2020,1,4,2020
477550,1,10.01.2020,27.11.2019,1500,0,,,,,,05.04.2022,10.01.2020,1,2,2020
520724,2,11.12.2020,30.10.2020,35200,0,,,,,,05.04.2022,11.12.2020,1,2,2020
495271,1,10.06.2020,12.02.2020,12000,0,,,,,,05.04.2022,10.06.2020,1,1,2020
476967,1,10.01.2020,22.11.2019,13200,0,,,,,,05.04.2022,10.01.2020,1,1,2020
489237,1,20.03.2020,05.02.2020,99033.72,1,3,,,,,05.04.2022,20.03.2020,1,1,2020
500065,1,21.07.2020,17.06.2020,154000,0,,,,,,05.04.2022,21.07.2020,1,2,2020
495639,1,10.06.2020,29.04.2020,43000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
501484,1,10.08.2020,22.06.2020,44000,0,,,,,,05.04.2022,10.08.2020,1,3,2020
487742,1,10.03.2020,18.12.2019,507,0,,,,,,05.04.2022,10.03.2020,1,3,2020
488084,1,11.03.2020,13.02.2020,105000,0,,,,,,05.04.2022,11.03.2020,1,1,2020
495525,1,10.06.2020,30.04.2020,215,0,,,,,,05.04.2022,10.06.2020,1,2,2020
491105,1,10.04.2020,06.03.2020,123500,0,,,,,,05.04.2022,10.04.2020,1,3,2020
487484,1,10.03.2020,27.01.2020,90000,0,,,,,,05.04.2022,10.03.2020,1,1,2020
509783,1,10.10.2020,21.08.2020,49000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
483526,1,11.02.2020,28.01.2020,55000,0,,,,,,05.04.2022,11.02.2020,1,1,2020
480311,1,04.02.2020,16.01.2018,91027.35,1,3,,,PARKIRNA MESTA V GARAŽNI HIŠI ŠE NISO ZGRAJENA.,,05.04.2022,06.02.2020,1,3,2020
491913,1,11.04.2020,08.03.2020,295000,0,,,,,,05.04.2022,11.04.2020,1,2,2020
489224,1,19.03.2020,16.04.2019,394457.33,1,3,,,,,05.04.2022,19.03.2020,1,1,2020
502033,1,10.08.2020,19.02.2020,7000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
483436,1,11.02.2020,20.01.2020,22000,0,,,,,,05.04.2022,11.02.2020,1,2,2020
491898,1,11.04.2020,24.02.2020,12000,0,,,,,,05.04.2022,11.04.2020,1,2,2020
499817,1,20.07.2020,05.06.2020,106272.14,0,,,,,,02.06.2023,20.07.2020,1,2,2020
456335,1,27.01.2020,24.12.2018,47200,1,3,,,,,05.04.2022,27.01.2020,1,2,2020
511281,1,10.10.2020,26.08.2020,2000,0,,,,,,05.04.2022,10.10.2020,1,1,2020
498380,1,20.07.2020,14.05.2020,5250,0,,,,,,05.04.2022,20.07.2020,1,3,2020
478635,1,11.01.2020,16.12.2019,130000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
480454,1,05.02.2020,30.04.2019,175973.62,1,3,,,"KUPEC JE PLAČAL SAMO 10% ARE, PRIMOPREDAJA NEPREMIČNINE ŠE NI BILA IZVEDENA. SKUPNA KVADRATURA POLEG STANOVANJA ZAJEMA ŠE PARKIRNO MESTO IN SHRAMBO.",,05.04.2022,05.02.2020,1,2,2020
517851,1,10.12.2020,03.09.2020,500,0,,,,,,05.04.2022,10.12.2020,1,3,2020
489772,1,10.04.2020,10.02.2020,22740,0,,,,,,05.04.2022,10.04.2020,1,1,2020
513892,1,10.11.2020,18.09.2020,137000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
518577,1,10.12.2020,26.10.2020,59000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
492755,1,10.05.2020,04.03.2020,250000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
487483,1,10.03.2020,05.02.2020,23670,0,,,,,,05.04.2022,10.03.2020,1,1,2020
477278,1,10.01.2020,26.09.2019,1248,0,,,,,,05.04.2022,10.01.2020,1,4,2020
502906,1,10.08.2020,16.03.2020,11000,0,,,,,,05.04.2022,10.08.2020,1,1,2020
487685,1,10.03.2020,27.01.2020,90000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
482473,1,10.02.2020,23.12.2019,270000,0,,,,,,11.02.2020,10.02.2020,1,5,2020
488830,1,11.03.2020,21.02.2020,22852.36,0,,,,,,05.04.2022,11.03.2020,1,2,2020
507951,1,11.09.2020,11.08.2020,120000,0,,,,,,05.04.2022,11.09.2020,1,2,2020
510409,1,10.10.2020,02.09.2020,68000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
515342,1,11.11.2020,07.09.2020,14259,0,,,,,,05.04.2022,11.11.2020,1,3,2020
519688,1,11.12.2020,29.09.2020,5300,0,,,,,,05.04.2022,11.12.2020,1,4,2020
516687,3,11.11.2020,22.06.2020,577.08,0,,,,,,05.04.2022,11.11.2020,1,3,2020
502280,1,10.08.2020,07.01.2020,3815.7,0,,,,,,05.04.2022,10.08.2020,1,3,2020
514841,1,10.11.2020,04.09.2020,9291.1,0,,,,,,05.04.2022,10.11.2020,1,2,2020
488069,1,11.03.2020,30.12.2019,300,0,,,,,,05.04.2022,11.03.2020,1,1,2020
496302,1,10.06.2020,07.05.2020,31666.67,0,,,,,,05.04.2022,10.06.2020,1,2,2020
489476,1,06.04.2020,30.01.2020,260000,1,4,,,Oproščeno DDV po 7. točki 44. člena ZDDV-1.,,05.04.2022,06.04.2020,1,4,2020
482652,1,11.02.2020,24.12.2019,130000,0,,,,,,05.04.2022,11.02.2020,1,1,2020
500025,1,21.07.2020,25.05.2020,500,0,,,,,,02.06.2023,21.07.2020,1,3,2020
477236,1,10.01.2020,27.11.2019,101500,0,,,,,,05.04.2022,10.01.2020,1,1,2020
502888,1,10.08.2020,08.07.2020,15000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
509801,1,10.10.2020,12.08.2020,40400,0,,,,,,05.04.2022,10.10.2020,1,4,2020
479935,1,24.01.2020,16.12.2019,6051.2,1,4,,,,,05.04.2022,24.01.2020,1,2,2020
496511,1,10.06.2020,12.05.2020,681.02,0,,,,,,05.04.2022,10.06.2020,1,1,2020
498579,1,20.07.2020,26.05.2020,17000,0,,,,,,05.04.2022,20.07.2020,1,1,2020
518355,1,10.12.2020,14.10.2020,107100,0,,,,,,05.04.2022,10.12.2020,1,2,2020
499660,1,20.07.2020,10.06.2020,4684,0,,,,,,05.04.2022,20.07.2020,1,2,2020
511373,1,11.10.2020,23.09.2020,287000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
499744,1,20.07.2020,29.05.2020,52000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
498291,1,20.07.2020,28.04.2020,350,0,,,,,,05.04.2022,20.07.2020,1,1,2020
514702,1,10.11.2020,24.09.2020,17200,0,,,,,,05.04.2022,10.11.2020,1,2,2020
520971,1,15.12.2020,26.11.2020,12196.34,1,4,,,,,05.04.2022,15.12.2020,1,2,2020
498671,1,20.07.2020,28.05.2020,49900,0,,,,,,05.04.2022,20.07.2020,1,2,2020
500097,1,21.07.2020,18.06.2020,25000,0,,,,,,05.04.2022,21.07.2020,1,1,2020
505615,1,10.09.2020,09.07.2020,47500,0,,,,,,05.04.2022,10.09.2020,1,2,2020
505629,1,10.09.2020,20.07.2020,7800,0,,,,,,05.04.2022,10.09.2020,1,1,2020
516667,2,11.11.2020,13.07.2020,1400,0,,,,,,05.04.2022,11.11.2020,1,4,2020
495127,1,10.06.2020,26.09.2019,8000,0,,,,,,05.04.2022,10.06.2020,1,3,2020
500326,4,21.07.2020,28.05.2020,85000,0,,,,,,21.07.2020,21.07.2020,1,4,2020
519446,1,10.12.2020,14.10.2020,220,0,,,,,,05.04.2022,10.12.2020,1,3,2020
502500,1,10.08.2020,08.07.2020,80000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
498277,1,20.07.2020,06.05.2020,681.02,0,,,,,,02.06.2023,20.07.2020,1,1,2020
478648,1,11.01.2020,12.12.2019,78000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
481864,1,10.02.2020,13.11.2019,226,0,,,,,,05.04.2022,10.02.2020,1,3,2020
492714,1,10.05.2020,06.03.2020,28000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
502795,1,10.08.2020,17.07.2020,38596,0,,,,,,05.04.2022,10.08.2020,1,2,2020
476726,1,10.01.2020,10.11.2019,57750,0,,,,,,05.04.2022,10.01.2020,1,1,2020
502492,1,10.08.2020,18.06.2020,90000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
498420,1,20.07.2020,23.03.2020,5000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
478333,1,10.01.2020,19.11.2019,4300,0,,,,,,05.04.2022,10.01.2020,1,2,2020
501751,1,10.08.2020,18.06.2020,9000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
490817,1,10.04.2020,18.02.2020,50000,0,,,,,,05.04.2022,10.04.2020,1,3,2020
499377,1,20.07.2020,03.06.2020,9500,0,,,,,,05.04.2022,20.07.2020,1,2,2020
503444,4,11.08.2020,26.06.2020,22500,0,,,,,,11.08.2020,11.08.2020,1,4,2020
490870,1,10.04.2020,17.01.2020,2300,0,,,,,,05.04.2022,10.04.2020,1,1,2020
490921,1,10.04.2020,21.02.2020,15050,0,,,,,,05.04.2022,10.04.2020,1,1,2020
511150,1,10.10.2020,30.07.2020,7000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
502216,1,10.08.2020,03.06.2020,3808,0,,,,,,05.04.2022,10.08.2020,1,2,2020
520958,1,14.12.2020,17.11.2020,65000,1,3,,,,,05.04.2022,14.12.2020,1,2,2020
501348,1,10.08.2020,17.06.2020,40000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
479269,3,11.01.2020,18.09.2019,9366,0,,,,,,05.04.2022,11.01.2020,1,4,2020
488738,1,11.03.2020,23.02.2020,104000,0,,,,,,05.04.2022,11.03.2020,1,1,2020
513595,1,10.11.2020,13.07.2020,22000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
515313,1,11.11.2020,31.07.2020,300,0,,,,,,05.04.2022,11.11.2020,1,3,2020
487857,1,10.03.2020,23.01.2020,149000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
494126,1,10.05.2020,01.04.2020,1450,0,,,,,,05.04.2022,10.05.2020,1,3,2020
507662,1,11.09.2020,11.09.2019,7713,0,,,,,,05.04.2022,11.09.2020,1,2,2020
514020,1,10.11.2020,30.06.2020,35000,0,,,,,,02.06.2023,10.11.2020,1,1,2020
509852,1,10.10.2020,21.06.2020,2000,0,,,,,,05.04.2022,10.10.2020,1,2,2020
505861,1,10.09.2020,28.07.2020,36000,0,,,,,,05.04.2022,10.09.2020,1,2,2020
493711,1,10.05.2020,07.04.2020,117000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
483750,3,11.02.2020,26.11.2019,26400,0,,,,,,05.04.2022,11.02.2020,1,3,2020
477398,1,10.01.2020,27.11.2019,32500,0,,,,,,05.04.2022,10.01.2020,1,1,2020
504159,1,11.08.2020,16.07.2020,144680,0,,,,,,05.04.2022,11.08.2020,1,4,2020
511136,1,10.10.2020,01.09.2020,3400,0,,,,,,05.04.2022,10.10.2020,1,1,2020
516379,1,11.11.2020,20.10.2020,90000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
489731,1,10.04.2020,19.01.2020,1248,0,,,,,,05.04.2022,10.04.2020,1,2,2020
491098,1,10.04.2020,07.02.2020,7000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
506420,1,10.09.2020,23.07.2020,59800,0,,,,,,05.04.2022,10.09.2020,1,2,2020
491225,1,10.04.2020,04.03.2020,220000,0,,,,,,05.04.2022,10.04.2020,1,3,2020
477136,1,10.01.2020,26.11.2019,90000,0,,,,,,05.04.2022,10.01.2020,1,2,2020
508017,1,11.09.2020,11.08.2020,20000,0,,,,,,05.04.2022,11.09.2020,1,2,2020
507573,1,11.09.2020,29.06.2020,2100,0,,,,,,05.04.2022,11.09.2020,1,1,2020
502193,1,10.08.2020,13.05.2020,1000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
483702,3,11.02.2020,20.11.2019,86000,0,,,,,,05.04.2022,11.02.2020,1,3,2020
501944,1,10.08.2020,19.06.2020,245000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
486403,1,10.03.2020,30.12.2019,150500,0,,,,,,05.04.2022,10.03.2020,1,1,2020
481363,1,10.02.2020,05.09.2019,24000,0,,,,,,05.04.2022,10.02.2020,1,3,2020
479171,1,11.01.2020,23.12.2019,36000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
517838,1,10.12.2020,03.07.2020,8219,0,,,,,,05.04.2022,10.12.2020,1,3,2020
480945,1,10.02.2020,29.06.2019,5000,0,,,,,,05.04.2022,10.02.2020,1,2,2020
488825,1,11.03.2020,26.02.2020,9900,0,,,,,,05.04.2022,11.03.2020,1,2,2020
488375,1,11.03.2020,19.02.2020,60000,0,,,,,,05.04.2022,11.03.2020,1,1,2020
515084,1,10.11.2020,21.08.2020,20000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
520820,3,11.12.2020,03.11.2020,3060.69,0,,,,,,05.04.2022,11.12.2020,1,3,2020
486401,1,10.03.2020,21.01.2020,17500,0,,,,,,05.04.2022,10.03.2020,1,4,2020
492744,1,10.05.2020,12.02.2020,64000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
498795,1,20.07.2020,18.05.2020,3000,0,,,,,,05.04.2022,20.07.2020,1,1,2020
498969,1,20.07.2020,29.05.2020,23120,0,,,,,,05.04.2022,20.07.2020,1,1,2020
487042,1,10.03.2020,23.01.2020,17000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
496337,1,10.06.2020,06.04.2020,1000,0,,,,,,05.04.2022,10.06.2020,1,1,2020
510229,1,10.10.2020,28.08.2020,220682.88,0,,,,,,05.04.2022,10.10.2020,1,2,2020
520291,1,11.12.2020,13.11.2020,71500,0,,,,,,05.04.2022,11.12.2020,1,2,2020
519360,1,10.12.2020,06.11.2020,46000,0,,,,,,05.04.2022,10.12.2020,1,2,2020
476924,1,10.01.2020,19.11.2019,17000,0,,,,,,05.04.2022,10.01.2020,1,2,2020
516387,1,11.11.2020,05.08.2020,2000,0,,,,,,02.06.2023,11.11.2020,1,3,2020
514575,1,10.11.2020,10.09.2020,5365,0,,,,,,05.04.2022,10.11.2020,1,1,2020
498842,1,20.07.2020,29.05.2020,105000,0,,,,,,05.04.2022,20.07.2020,1,3,2020
514346,1,10.11.2020,20.08.2020,29160.3,0,,,,,,05.04.2022,10.11.2020,1,2,2020
513584,1,10.11.2020,03.02.2020,149.63,0,,,,,,05.04.2022,10.11.2020,1,2,2020
492927,1,10.05.2020,21.02.2020,50000,0,,,,,,05.04.2022,10.05.2020,1,2,2020
490227,1,10.04.2020,06.02.2020,85000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
520856,4,11.12.2020,22.10.2020,80000,0,,,,,,11.12.2020,11.12.2020,1,4,2020
510228,1,10.10.2020,13.08.2020,9180,0,,,,,,05.04.2022,10.10.2020,1,3,2020
498884,1,20.07.2020,08.05.2020,94000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
483051,1,11.02.2020,11.12.2019,11250,0,,,,,,05.04.2022,11.02.2020,1,1,2020
514130,1,10.11.2020,17.07.2020,12000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
482039,1,10.02.2020,28.11.2019,400,0,,,,,,05.04.2022,10.02.2020,1,4,2020
478106,1,10.01.2020,29.10.2019,132479.61,0,,,,,,05.04.2022,10.01.2020,1,2,2020
491934,1,11.04.2020,28.02.2020,514,0,,,,,,05.04.2022,11.04.2020,1,2,2020
502231,1,10.08.2020,06.07.2020,201000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
519042,1,10.12.2020,24.09.2020,6000,0,,,,,,05.04.2022,10.12.2020,1,1,2020
503747,1,11.08.2020,01.07.2020,44000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
510683,1,10.10.2020,04.09.2020,8200,0,,,,,,05.04.2022,10.10.2020,1,4,2020
491662,1,11.04.2020,11.03.2020,3790,0,,,,,,05.04.2022,11.04.2020,1,2,2020
500273,2,21.07.2020,20.05.2020,1300,0,,,,,,05.04.2022,21.07.2020,1,3,2020
478403,1,11.01.2020,10.12.2019,102500,0,,,,,,05.04.2022,11.01.2020,1,1,2020
516613,1,11.11.2020,20.10.2020,85000,0,,,,,,05.04.2022,11.11.2020,1,2,2020
476584,1,10.01.2020,01.10.2019,7948,0,,,,,,05.04.2022,10.01.2020,1,1,2020
477596,1,10.01.2020,27.11.2019,72000,0,,,,,,05.04.2022,10.01.2020,1,3,2020
520644,1,11.12.2020,23.11.2020,1185,0,,,,,,05.04.2022,11.12.2020,1,2,2020
502196,1,10.08.2020,01.07.2020,86000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
480881,1,10.02.2020,18.12.2019,15000,0,,,,,,05.04.2022,10.02.2020,1,1,2020
478672,1,11.01.2020,18.11.2019,3202.95,0,,,,,,05.04.2022,11.01.2020,1,3,2020
491310,1,10.04.2020,05.03.2020,70000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
478869,1,11.01.2020,25.11.2019,340000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
511724,1,11.10.2020,17.09.2020,50000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
494269,4,11.05.2020,19.02.2020,1611,0,,,,,,11.05.2020,11.05.2020,1,4,2020
503623,1,11.08.2020,11.02.2020,387,0,,,,,,05.04.2022,11.08.2020,1,3,2020
491179,1,10.04.2020,21.02.2020,65000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
512431,1,11.10.2020,18.08.2020,125000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
486117,1,09.03.2020,18.11.2019,50000,1,3,,,,,05.04.2022,09.03.2020,1,2,2020
507467,3,11.09.2020,10.04.2019,12740,0,,,,,,05.04.2022,11.09.2020,1,3,2020
486219,1,10.03.2020,30.12.2019,195000,0,,,,,,05.04.2022,10.03.2020,1,2,2020
512441,1,11.10.2020,17.09.2020,20000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
501487,1,10.08.2020,24.06.2020,18000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
488690,1,11.03.2020,20.01.2020,1800,0,,,,,,05.04.2022,11.03.2020,1,1,2020
480457,1,05.02.2020,07.11.2018,411443.1,1,3,,,,,05.04.2022,05.02.2020,1,1,2020
507098,1,10.09.2020,10.07.2020,7770,0,,,,,,05.04.2022,10.09.2020,1,2,2020
503487,1,11.08.2020,02.07.2020,27000,0,,,,,,05.04.2022,11.08.2020,1,2,2020
505858,1,10.09.2020,20.07.2020,688,0,,,,,,05.04.2022,10.09.2020,1,3,2020
495341,1,10.06.2020,14.04.2020,17780.4,0,,,,,,05.04.2022,10.06.2020,1,2,2020
488335,1,11.03.2020,27.01.2020,4852.5,0,,,,,,05.04.2022,11.03.2020,1,1,2020
501311,1,10.08.2020,27.05.2020,23000,0,,,,,,05.04.2022,10.08.2020,1,2,2020
476521,1,10.01.2020,11.09.2019,4324,0,,,,,,05.04.2022,10.01.2020,1,2,2020
477536,1,10.01.2020,02.07.2019,740,0,,,,,,05.04.2022,10.01.2020,1,2,2020
492811,1,10.05.2020,23.01.2020,125.19,0,,,,,,05.04.2022,10.05.2020,1,2,2020
479177,1,11.01.2020,24.12.2019,70000,0,,,,,,05.04.2022,11.01.2020,1,1,2020
511895,1,11.10.2020,19.08.2020,100000,0,,,,,,05.04.2022,11.10.2020,1,2,2020
515248,1,10.11.2020,06.10.2020,195000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
496690,1,10.06.2020,08.05.2020,82000,0,,,,,,05.04.2022,10.06.2020,1,2,2020
483575,1,11.02.2020,28.01.2020,212000,0,,,,,,05.04.2022,11.02.2020,1,1,2020
498672,1,20.07.2020,07.03.2020,10009,0,,,,,,05.04.2022,20.07.2020,1,2,2020
487863,1,10.03.2020,27.01.2020,9297.77,0,,,,,,05.04.2022,10.03.2020,1,3,2020
519875,1,11.12.2020,23.10.2020,6496,0,,,,,,05.04.2022,11.12.2020,1,2,2020
490505,1,10.04.2020,11.02.2020,6000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
505762,1,10.09.2020,13.07.2020,4627.2,0,,,,,,05.04.2022,10.09.2020,1,1,2020
486538,1,10.03.2020,13.01.2020,320000,0,,,,,,05.04.2022,10.03.2020,1,3,2020
478799,1,11.01.2020,16.12.2019,70000,0,,,,,,05.04.2022,11.01.2020,1,3,2020
491527,1,11.04.2020,26.02.2020,156000,0,,,,,,05.04.2022,11.04.2020,1,2,2020
481251,1,10.02.2020,17.12.2019,3500,0,,,,,,05.04.2022,10.02.2020,1,1,2020
512426,1,11.10.2020,16.09.2020,3600,0,,,,,,05.04.2022,11.10.2020,1,1,2020
489651,1,10.04.2020,07.02.2020,2000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
499778,1,20.07.2020,15.06.2020,2000,0,,,,,,05.04.2022,20.07.2020,1,2,2020
491164,1,10.04.2020,10.02.2020,46000,0,,,,,,05.04.2022,10.04.2020,1,2,2020
497915,1,13.07.2020,23.06.2020,6386.7,1,4,,,,,05.04.2022,13.07.2020,1,1,2020
487028,1,10.03.2020,08.01.2020,4000,0,,,,,,05.04.2022,10.03.2020,1,1,2020
478736,1,11.01.2020,13.12.2019,500,0,,,,,,05.04.2022,11.01.2020,1,3,2020
515184,1,10.11.2020,02.10.2020,98000,0,,,,,,05.04.2022,10.11.2020,1,2,2020
515223,1,10.11.2020,03.07.2020,7738,0,,,,,,05.04.2022,10.11.2020,1,2,2020
487940,1,11.03.2020,21.12.2019,22500,0,,,,,,05.04.2022,11.03.2020,1,3,2020
