ID_POSLA,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO
823180,1500,DOBINDOL,DOLENJSKE TOPLICE,1302,1,,,1,,,,,,13,1887,1,,,26.1,1/8,,,,,0,,,28 - pomožni kmetijski del stavbe,,,26.1,26.1, kmetijski prostor,,,509054.55,64211.94,2024
813433,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,326,,,1,,,,,,3,2023,1,,1,13.2,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.2,13.2, garažni parkirni prostor,,,460079.67,104206.21,2024
808343,400,PTUJ,PTUJ,5375,110,,,1,PTUJ,POTRČEVA CESTA,56,,110,2,2023,1,,1,71.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,78.4,71.5," bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,567705.56,143404.07,2024
823011,2079,ŠENTURŠKA GORA,CERKLJE NA GORENJSKEM,1022,1,,,1,,,,,,13,1952,1,,,55.1,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,55.1,55.1, kmetijski prostor,,,463493.97,125964.62,2024
819515,1483,KANDIJA,NOVO MESTO,1393,9,,,1,NOVO MESTO,JAKČEVA ULICA,9,,9,2,1959,1,,,37.5,1/1,,,,,0,,,2 - stanovanje,nadstropje,,37.5,28.9," bivalni prostor | klet | odprta terasa, balkon, loža",,,513464.82,73602.02,2024
822566,1727,POLJANSKO PREDMESTJE,LJUBLJANA,401,1,,,1,,,,,,14,1986,1,,,23.6,1/1,,,,,0,,,21 - skladišče,pritličje,,23.6,23.6, proizvodni in skladiščni prostor,,,463209.68,101189.34,2024
813581,1725,AJDOVŠČINA,LJUBLJANA,596,51,,,1,LJUBLJANA,ŽUPANČIČEVA ULICA,17,,50,2,2023,1,,1,126.3,1/1,,,,,0,,,2 - stanovanje,nadstropje,,126.3,119.9," bivalni prostor | zaprta terasa, balkon, loža",,,461449.36,101847.67,2024
812741,2486,OREHEK,POSTOJNA,65,5,,,1,OREHEK,OREHEK,65,,5,2,1900,1,,,32.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,32.6,32.6, bivalni prostor,,,434017.6,68284.96,2024
819307,1482,RAGOVO,NOVO MESTO,33,1,,,1,,,,,,9,1980,1,,,80.7,1/2,,,,,0,,,7 - prehrambni gostinski obrat,pritličje,,80.7,80.7," lokal, prodajalna",,,513847.09,74686.75,2024
811736,2175,JESENICE,JESENICE,1088,1,,,1,,,,,,4,1960,1,,,1296,1/108,,,,,0,,,15 - garaža,,,1296,1296, garaža,,,427772.39,144538.51,2024
822358,1817,RADOHOVA VAS,IVANČNA GORICA,20,1,,,1,GLOGOVICA,,9,,,1,1848,1,,,50.2,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,,,50.2,31, bivalni prostor,,,487121.46,89067.11,2024
823536,655,MELJE,MARIBOR,417,4,,,1,MARIBOR,MELJSKA CESTA,43,,4,2,1898,1,,,45.2,1/1,,,,,0,,,2 - stanovanje,pritličje,,45.2,41.2, bivalni prostor | klet,,,550931.84,158112.56,2024
817259,703,RADIZEL,HOČE-SLIVNICA,339,1,,,1,RADIZEL,NAD MOTOKROSOM,6,,,1,1990,1,,,273.2,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,273.2,180.8," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | tehnični prostor",,,549512.5,148135.14,2024
790417,556,GOČOVA,SVETA TROJICA V SLOVENSKIH GORICAH,195,1,,,1,,,,,,13,1998,1,,,35.7,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,35.7,35.7, kmetijski prostor,,,566022.78,157057.62,2024
822938,169,PETIŠOVCI,LENDAVA,390,1,,,1,,,,,,13,1956,1,,,60.6,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,60.6,60.6, kmetijski prostor,,,612057.13,155357.25,2024
809732,1976,PRESKA,MEDVODE,1610,1,,,1,,,,,,14,1979,1,,,14,1/1,,,,,0,,,58 - čebelnjak,pritličje,,14,14, kmetijski prostor,,,453700.24,110837.74,2024
813368,1725,AJDOVŠČINA,LJUBLJANA,596,334,,,1,,,,,,3,2023,1,,1,20.7,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,20.7,20.7, garažni parkirni prostor,,,461449.36,101847.67,2024
813505,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,60,,,1,LJUBLJANA,CELOVŠKA CESTA,176,,60,2,2023,1,,1,62.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,62.9,53.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
819079,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,389,,,1,,,,,,3,2023,1,,1,13.2,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.2,13.2, garažni parkirni prostor,,,460079.67,104206.21,2024
813521,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,464,,,1,,,,,,3,2023,1,,1,13.3,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.3,13.3, garažni parkirni prostor,,,460079.67,104206.21,2024
813605,1725,AJDOVŠČINA,LJUBLJANA,596,260,,,1,,,,,,3,2023,1,,1,14.7,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,14.7,14.7, garažni parkirni prostor,,,461449.36,101847.67,2024
812229,1730,MOSTE,LJUBLJANA,1487,5,,,1,LJUBLJANA,ZALOŠKA CESTA,92,B,5,2,1971,1,,,28.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,28.8,27.6, bivalni prostor | klet,,,464609.95,101851.47,2024
823373,2110,GRAD,CERKLJE NA GORENJSKEM,265,1,,,1,DVORJE,,72,,,1,1962,1,,,276.9,1/2,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,276.9,121.5," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,460484.11,124447.38,2024
814919,1723,VIČ,LJUBLJANA,9664,6,,,1,LJUBLJANA,ZAVETIŠKA ULICA,7,,,2,2009,1,,,18.9,1/1,,,,,0,,,37 - skupni komunikacijski prostor,nadstropje,,18.9,18.9, skupni komunikacijski prostor,,,459837.64,100357.81,2024
809877,1022,REČICA,LAŠKO,1097,41,,,1,LAŠKO,CESTA V REČICO,8,,41,2,2000,1,,,48.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,48.1,43," bivalni prostor | klet | zaprta terasa, balkon, loža",,,517627.32,113722.38,2024
819353,1083,BUKOVŽLAK,CELJE,272,1,,,1,BUKOVŽLAK,,40,,,1,1955,1,,,71,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,klet,,71,39," bivalni prostor | klet | odprta terasa, balkon, loža",,,523776.81,121920.06,2024
810465,465,HRASTOVEC,ZAVRČ,208,1,,,1,HRASTOVEC,HRASTOVEC,107,A,,1,1980,1,,,159.3,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,159.3,77.1," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,579606.12,137042.08,2024
811321,2100,KRANJ,KRANJ,2285,5,,,1,KRANJ,CESTA KOKRŠKEGA ODREDA,4,,5,2,2020,1,,,105.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,105.7,67," bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža",,,450650,123312,2024
822530,649,CELESTRINA,MARIBOR,70,3,,,1,CELESTRINA,,14,,3,2,1920,1,,,52.6,1/1,,,,,0,,,2 - stanovanje,nadstropje,,52.6,52.6, bivalni prostor,,,555117.52,157820.59,2024
821962,1048,SOCKA,VOJNIK,210,1,,,1,,,,,,15,1962,1,,,18.9,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,18.9,18.9, kmetijski prostor,,,522131.79,133879.25,2024
811084,682,ZRKOVCI,MARIBOR,114,1,,,1,ZRKOVCI,NA TERASI,5,,1,1,1969,1,,,203,3/8,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,203,135," bivalni prostor | klet | odprta terasa, balkon, loža",,,553510.89,156797.99,2024
821406,1740,SPODNJA ŠIŠKA,LJUBLJANA,3659,143,,,1,,,,,,3,2022,1,,1,12.5,100/100,,,,,0,,,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,,,461067.87,102554.04,2024
817113,2100,KRANJ,KRANJ,1211,25,,,1,,,,,25,3,1986,1,,,12.5,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,12.5,12.5, garažni parkirni prostor,,,449772.01,123308.47,2024
817118,1770,KAŠELJ,LJUBLJANA,2710,4,,,1,LJUBLJANA,PAPIRNIŠKI TRG,3,,4,2,1956,1,,,88.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,88.2,72.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,468369.55,101294.52,2024
810092,1730,MOSTE,LJUBLJANA,1426,39,,,1,LJUBLJANA,PROLETARSKA CESTA,2,,39,2,1965,1,,,32.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,32.9,25.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,463947.57,101911.52,2024
812788,2679,GRADIŠČE II,LJUBLJANA,947,3,,,1,,,,,,14,1897,1,,,3.6,1/1,,,,,0,,,57 - drvarnica,pritličje,,3.6,3.6, kmetijski prostor,,,460459.18,100777.75,2024
823247,695,BOHOVA,HOČE-SLIVNICA,307,1,,,1,BOHOVA,,43,a,,1,1998,1,,,329.2,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,329.2,199.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,549789.04,152375.04,2024
820761,2631,PORTOROŽ,PIRAN,123,1,,,1,STRUNJAN,,134,a,,1,1967,1,,,63.1,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,63.1,51.4," bivalni prostor | klet | odprta terasa, balkon, loža",,,391095.15,44629.74,2024
811658,2193,SELO PRI BLEDU,BLED,368,1,,,1,,,,,,1,1967,1,,,32,1/6,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,32,24," bivalni prostor | odprta terasa, balkon, loža",,,429225.42,131253.73,2024
811280,1904,KAPLJA VAS,KOMENDA,430,1,,,1,MOSTE,MOSTE,63,F,1,2,2005,1,,,49.3,1/1,,,,,0,,,2 - stanovanje,pritličje,,49.3,49.3," bivalni prostor | odprta terasa, balkon, loža",,,464681.71,117429.5,2024
813935,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,557,,,1,LJUBLJANA,CELOVŠKA CESTA,176,,211,2,2023,1,,1,65.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,65.8,53.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
812499,2668,GOJŠKA PLANINA,KAMNIK,6,1,,,1,,,,,,13,1954,1,,,69.1,239/190800,,,,,0,,,27 - hlev,pritličje,,69.1,69.1, kmetijski prostor,,,474577.63,128721.29,2024
812738,1732,ŠTEPANJA VAS,LJUBLJANA,929,45,,,1,LJUBLJANA,BILEČANSKA ULICA,5,,45,2,1978,1,,,66.4,1/1,,,,,0,,,2 - stanovanje,nadstropje,,66.4,59.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,464801.39,100865.7,2024
814232,673,LOBNICA,RUŠE,217,1,,,1,,,,,,13,1959,1,,,536.4,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,,,536.4,536.4, kmetijski prostor,,,541458.84,154949.31,2024
815603,2636,BEŽIGRAD,LJUBLJANA,3208,68,,,1,,,,,,4,1972,1,,,11.8,1/1,,,,,0,,,15 - garaža,pritličje,,11.8,11.8, garaža,,,462941.86,102551.14,2024
822394,763,OPLOTNICA,OPLOTNICA,1591,1,,,1,,,,,,13,1979,1,,,12,1/6,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,12,12, kmetijski prostor,,,534165.38,136592.62,2024
814179,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,133,,,1,LJUBLJANA,CELOVŠKA CESTA,178,,133,2,2023,1,,1,63.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,63.7,53.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
811652,2612,SVETI ANTON,KOPER,1696,1,,,1,,,,,,14,2013,1,,,52,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",,,52,52," shramba, sušilnica, pralnica",,,409266.37,43148.55,2024
812709,2605,KOPER,KOPER,1491,10,,,1,KOPER,BAZOVIŠKA ULICA,1,,10,2,1994,1,,,60.4,1/1,,,,,0,,,2 - stanovanje,nadstropje,,60.4,48.9, bivalni prostor,,,401104.57,46171.55,2024
824621,2122,HUJE,KRANJ,711,94,,,1,,,,,,14,2023,1,,1,2.9,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",nadstropje,,2.9,2.9," shramba, sušilnica, pralnica",,,450922.48,121687.07,2024
813049,1381,BOŠTANJ,SEVNICA,36,1,,,1,APNENIK PRI BOŠTANJU,APNENIK PRI BOŠTANJU,29,,,1,1976,1,,,132.5,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,132.5,65.5," bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,519402.64,97585.34,2024
813459,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,235,,,1,,,,,,3,2023,1,,1,13.2,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.2,13.2, garažni parkirni prostor,,,460079.67,104206.21,2024
809665,2680,NOVE JARŠE,LJUBLJANA,322,14,,,1,,,,,14,4,1970,1,,,11.8,1/1,,,,,0,,,15 - garaža,pritličje,,11.8,11.8, garaža,,,464822.01,103509.16,2024
823521,425,LOVRENC NA DRAVSKEM POLJU,KIDRIČEVO,82,206,,,1,KIDRIČEVO,ULICA BORISA KRAIGHERJA,23,,206,2,1950,1,,,77,1/1,,,,,0,,,2 - stanovanje,nadstropje,,77,56.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,561183.42,140917.31,2024
822155,567,ZGORNJA VELKA,ŠENTILJ,432,1,,,1,ZGORNJA VELKA,,91,a,,1,1972,1,,,250,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,nadstropje,,250,149," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,558241.67,171850.47,2024
813580,1725,AJDOVŠČINA,LJUBLJANA,596,331,,,1,,,,,,3,2023,1,,1,20.7,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,20.7,20.7, garažni parkirni prostor,,,461449.36,101847.67,2024
812463,1707,IŠKA VAS,IG,526,1,,,1,IŠKA,IŠKA,103,,,1,2005,1,,,25,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,25,25, bivalni prostor,,,462701.98,88158.53,2024
822058,677,ZGORNJE RADVANJE,MARIBOR,984,7,,,1,MARIBOR,POHORSKA ULICA,30,,7,15,1937,1,,,19.4,1/1,,,,,0,,,9 - poslovni del stavbe,pritličje,,19.4,19.4, poslovni prostor,,,546256.06,155429.55,2024
823574,1739,ZGORNJA ŠIŠKA,LJUBLJANA,883,120,,,1,LJUBLJANA,GORAZDOVA ULICA,17,,120,2,1972,1,,,63.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,63.2,53.1," bivalni prostor | klet | zaprta terasa, balkon, loža",,,460394.86,103834.68,2024
810469,105,MURSKA SOBOTA,MURSKA SOBOTA,4696,1,,,1,,,,,,4,1969,1,,,26.1,5/6,,,,,0,,,15 - garaža,pritličje,,26.1,26.1, garaža,,,588807.14,169091.31,2024
818566,2136,BREG OB SAVI,KRANJ,362,67,,,1,,,,,,4,2004,1,,,12.5,3/136,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.5,12.5, garažni parkirni prostor,,,452100.99,119941.6,2024
813165,964,VELENJE,VELENJE,3490,50,,,1,VELENJE,KIDRIČEVA CESTA,2,B,50,6,1997,1,,,91.5,1/1,,,,,0,,,10 - trgovski del stavbe,nadstropje,,91.5,91.5," lokal, prodajalna",,,509203.46,135584.05,2024
817470,2027,STARA LOKA,ŠKOFJA LOKA,454,26,,,1,ŠKOFJA LOKA,PODLUBNIK,157,,26,2,1979,1,,,39.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,39.1,37.4," bivalni prostor | klet | zaprta terasa, balkon, loža",,,445213.86,115063.18,2024
813347,1725,AJDOVŠČINA,LJUBLJANA,1516,67,,,1,,,,,,14,2022,1,,1,7.8,1/1,,,,,0,,,"34 - shramba, sušilnica, pralnica",klet,,7.8,7.8," shramba, sušilnica, pralnica",,,461406.96,101816.88,2024
811498,764,ZGORNJE GRUŠOVJE,OPLOTNICA,198,1,,,1,PRIHOVA,PRIHOVA,10,,,1,1945,1,,,213.6,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,213.6,88.7, bivalni prostor | klet | nedokončan prostor,,,537400.14,137247.91,2024
822748,651,HRENCA,MARIBOR,118,1,,,1,HRENCA,,6,g,,1,1990,1,,,94,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,94,42.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,553713.14,158509.91,2024
822883,753,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,3236,28,,,1,SLOVENSKA BISTRICA,TOMŠIČEVA ULICA,31,,28,2,2007,1,,,54.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,54.8,44.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,543011.05,139367.73,2024
810102,435,ŠIKOLE,KIDRIČEVO,74,4,,,1,ŠIKOLE,ŠIKOLE,55,,4,2,2005,1,,,61.5,1/1,,,,,0,,,2 - stanovanje,pritličje,,61.5,49.8, bivalni prostor,,,553676.97,140547.31,2024
814221,1394,BUČKA,ŠKOCJAN,325,1,,,1,BUČKA,,17,,,1,1939,1,,,74.8,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,nadstropje,,74.8,34," bivalni prostor | klet | odprta terasa, balkon, loža",,,524879.45,87572.84,2024
812269,1458,ČREŠNJICE,NOVO MESTO,2384,1,,,1,KOTI,KOTI,5,A,,13,1930,1,,,36,1/1,,,,,0,,,60 - zidanica,pritličje,,36,36, kmetijski prostor,,,513810.2,79880.13,2024
818386,678,SPODNJE RADVANJE,MARIBOR,911,9,,,1,MARIBOR,GORIŠKA ULICA,17,a,9,2,1970,1,,,38.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,38.2,31.6, bivalni prostor | klet,,,548931.29,155713.99,2024
819481,1992,HORJUL,HORJUL,816,1,,,1,,,,,,14,1962,1,,,15,1/2,,,,,0,,,33 - klet,klet,,15,15, klet,,,445972.66,98252.25,2024
820410,680,TEZNO,MARIBOR,3243,1,,,1,,,,,,13,1963,1,,,39.5,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,39.5,39.5, kmetijski prostor,,,552417.04,154217.33,2024
814026,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,21,,,1,LJUBLJANA,CELOVŠKA CESTA,178,,21,2,2023,1,,1,41.8,1/1,,,,,0,,,2 - stanovanje,nadstropje,,41.8,36.4, bivalni prostor | klet,,,460079.67,104206.21,2024
820904,1736,BRINJE I,LJUBLJANA,1175,66,,,1,LJUBLJANA,PUHOVA ULICA,13,,16,2,1976,1,,,46.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,46.1,41.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,462614.92,104202.78,2024
817970,2002,VRHNIKA,VRHNIKA,2851,301,,,1,VRHNIKA,VRTNARIJA,2,d,301,2,2000,1,,,106.1,1/1,,,,,0,,,2 - stanovanje,pritličje,,106.1,102, bivalni prostor | klet,,,446005.78,92918.8,2024
813518,1739,ZGORNJA ŠIŠKA,LJUBLJANA,7025,109,,,1,LJUBLJANA,CELOVŠKA CESTA,178,,109,2,2023,1,,1,61.7,1/1,,,,,0,,,2 - stanovanje,nadstropje,,61.7,52.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,460079.67,104206.21,2024
808527,676,PEKRE,MARIBOR,1928,1,,,1,PEKRE,ULICA DUŠANA SENČARJA,52,,,1,2023,0,4,1,260.9,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,260.9,173.2," bivalni prostor | garaža | odprta terasa, balkon, loža",,,546151.61,155906.53,2024
823580,1725,AJDOVŠČINA,LJUBLJANA,220,44,,,1,LJUBLJANA,VOŠNJAKOVA ULICA,5,,37,2,1962,1,,,57.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,57.1,52.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,461496.28,101991.46,2024
811429,2310,OZELJAN,NOVA GORICA,339,1,,,1,,,,,,13,1850,1,,,32,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,32,32, kmetijski prostor,,,401998.49,89624.33,2024
823805,1937,HOMEC,DOMŽALE,1379,3,,,1,PRESERJE PRI RADOMLJAH,ROJE,1,,3,2,2012,1,,,89.8,1/1,,,,,0,,,2 - stanovanje,pritličje,,89.8,82.3, bivalni prostor | klet,,,469094.87,114114.93,2024
811103,2176,BLEJSKA DOBRAVA,JESENICE,421,1,,,1,BLEJSKA DOBRAVA,BLEJSKA DOBRAVA,86,C,,1,1989,1,,,219.5,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,klet,,219.5,109.3," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,430408.89,141172.89,2024
809126,1309,KORITNO,BREŽICE,195,1,,,1,,,,,,13,1978,1,,,66.9,1/1,,,,,0,,,60 - zidanica,klet,,66.9,66.9, kmetijski prostor,,,550262.93,79754.73,2024
815325,1697,LANIŠČE,ŠKOFLJICA,981,4,,,1,ŠKOFLJICA,ŠMARSKA CESTA,61,,4,2,1947,1,,,69,1/1,,,,,0,,,2 - stanovanje,nadstropje,,69,58.2, bivalni prostor | prostor z omejeno uporabo,,,467684.25,94164.28,2024
822290,2100,KRANJ,KRANJ,717,101,,,1,KRANJ,ŠORLIJEVA ULICA,19,,101,2,1971,1,,,70.3,1/1,,,,,0,,,2 - stanovanje,nadstropje,,70.3,64," bivalni prostor | klet | odprta terasa, balkon, loža",,,450444.6,123830.19,2024
817262,2636,BEŽIGRAD,LJUBLJANA,2099,16,,,1,LJUBLJANA,VOJKOVA CESTA,34,,108,2,1960,1,,,27.4,1/1,,,,,0,,,2 - stanovanje,nadstropje,,27.4,22.8," bivalni prostor | klet | odprta terasa, balkon, loža",,,462523.33,103107.19,2024
812021,2636,BEŽIGRAD,LJUBLJANA,3883,19,,,1,LJUBLJANA,HACQUETOVA ULICA,9,,119,2,1995,1,,,114.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,114.9,92," bivalni prostor | klet | odprta terasa, balkon, loža",,,462553.67,102432.99,2024
811492,1506,LOKVICA,METLIKA,283,1,,,1,,,,,,13,1988,1,,,133.4,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,133.4,112.4, kmetijski prostor,,,522135.05,59307.62,2024
811659,2121,KLANEC,KRANJ,36,1,,,1,KRANJ,CESTA NA KLANEC,18,,,1,1937,1,,,206.5,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,206.5,95.7," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica | zaprta terasa, balkon, loža",,,451009.23,122699.38,2024
812793,1740,SPODNJA ŠIŠKA,LJUBLJANA,3402,1,,,1,,,,,,4,1995,1,,,12.9,1/1,,,,,0,,,15 - garaža,,,12.9,0, garaža,,,461257.19,103146.95,2024
819586,1728,LJUBLJANA MESTO,LJUBLJANA,438,13,,,1,LJUBLJANA,VOŽARSKI POT,10,,13,2,1963,1,,,25,1/1,,,,,0,,,2 - stanovanje,nadstropje,,25,22.3, bivalni prostor,,,461947.85,100684.63,2024
819473,1061,VIŠNJA VAS,VOJNIK,593,1,,,1,,,,,,13,1900,1,,,158,1/2,,,,,0,,,29 - del stavbe za spravilo pridelka,pritličje,,158,158, kmetijski prostor,,,525547.32,128432.88,2024
816223,218,HRASTJE-MOTA,RADENCI,65,1,,,1,,,,,,13,1900,1,,,18,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,18,18, kmetijski prostor,,,581650.62,164742.84,2024
815771,60,VANEČA,PUCONCI,405,1,,,1,VANEČA,,35,a,,13,1985,1,,,111,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,,,111,111, kmetijski prostor,,,588832.16,177201.05,2024
822759,1871,TRBOVLJE,TRBOVLJE,2317,35,,,1,TRBOVLJE,OPEKARNA,2,a,35,2,1972,1,,,63,1/1,,,,,0,,,2 - stanovanje,nadstropje,,63,59.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,503326.07,111881.78,2024
808551,1410,MIRNA,MIRNA,640,1,,,1,,,,,,13,1840,1,,,173,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,150.3,150.3, kmetijski prostor,,,505578.61,90117.76,2024
821022,323,SENEŠCI,ORMOŽ,112,1,,,1,,,,,,13,1979,1,,,117.2,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,117.2,117.2, kmetijski prostor,,,583300.36,143467.22,2024
819928,1781,POLICA,GROSUPLJE,515,1,,,1,POLICA,,103,,,1,1997,1,,,319.3,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,klet,,319.3,162.4," bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica",,,477251.12,93563.63,2024
817280,1563,VINICA,ČRNOMELJ,484,1,,,1,,,,,,13,1937,1,,,69.8,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,69.8,69.8, kmetijski prostor,,,520239.14,36395,2024
813691,1725,AJDOVŠČINA,LJUBLJANA,596,184,,,1,,,,,,3,2023,1,,1,13.6,1/1,,,,,0,,,16 - garažno parkirno mesto,klet,,13.6,13.6, garažni parkirni prostor,,,461449.36,101847.67,2024
821969,2611,MAREZIGE,KOPER,907,1,,,1,MONTINJAN,,17,f,,1,2011,1,,,289.3,1/1,,,,,0,,,1 - stanovanje v enostanovanjski stavbi,pritličje,,289.3,188.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,405909.74,42463.36,2024
