ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO
819788,1,15.05.2024,27.03.2024,1800,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821144,1,16.05.2024,23.02.2024,23400,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822665,1,17.06.2024,29.04.2024,17232,0,,,,,,24.06.2024,17.06.2024,1,5,2024
813049,1,20.02.2024,01.12.2023,85000,0,,,,,,20.03.2024,20.02.2024,1,5,2024
813044,1,20.02.2024,25.01.2024,75000,0,,,,,,20.03.2024,20.02.2024,1,5,2024
819784,1,15.05.2024,12.03.2024,55000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821191,1,16.05.2024,19.04.2024,130000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
815619,1,15.03.2024,13.02.2024,100000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
819413,1,15.05.2024,15.03.2024,360000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
812231,1,15.02.2024,05.01.2024,257000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
820280,1,15.05.2024,27.03.2024,285000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821241,1,16.05.2024,24.04.2024,50000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822039,1,17.06.2024,12.04.2024,225000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822330,1,17.06.2024,16.04.2024,88750,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817106,1,15.04.2024,22.02.2024,576470.6,0,,,,,,22.04.2024,15.04.2024,1,5,2024
814691,1,15.03.2024,20.11.2023,500,0,,,,,,22.03.2024,15.03.2024,1,5,2024
824212,1,01.07.2024,09.07.2021,313512.19,1,3,,,,,08.07.2024,01.07.2024,1,5,2024
818659,1,16.04.2024,15.02.2024,5000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
818643,2,16.04.2024,25.03.2024,199778,0,,,,,,23.04.2024,16.04.2024,1,5,2024
823225,1,17.06.2024,14.05.2024,350000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
821256,1,16.05.2024,29.04.2024,13345.8,0,,,,,,23.05.2024,16.05.2024,1,5,2024
815186,1,15.03.2024,07.02.2024,42000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815929,1,18.03.2024,01.02.2024,20000,0,,,,,,25.03.2024,18.03.2024,1,5,2024
817837,1,15.04.2024,04.03.2024,300000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
815735,1,16.03.2024,14.02.2024,8636,0,,,,,,23.03.2024,16.03.2024,1,5,2024
812241,1,15.02.2024,13.01.2024,67500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
822876,1,17.06.2024,10.05.2024,35000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822029,1,17.06.2024,16.04.2024,6500,0,,,,,,24.06.2024,17.06.2024,1,5,2024
809056,1,16.01.2024,21.10.2023,40000,0,,,,,,19.01.2024,16.01.2024,1,5,2024
809490,1,17.01.2024,28.11.2023,105000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
818395,1,16.04.2024,29.02.2024,837,0,,,,,,23.04.2024,16.04.2024,1,5,2024
815271,1,15.03.2024,06.02.2024,2288,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815782,1,16.03.2024,06.02.2024,2060,0,,,,,,23.03.2024,16.03.2024,1,5,2024
818681,1,16.04.2024,26.03.2024,9707,0,,,,,,23.04.2024,16.04.2024,1,5,2024
820557,1,15.05.2024,04.04.2024,118750,0,,,,,,22.05.2024,15.05.2024,1,5,2024
814248,1,15.03.2024,30.11.2023,23700,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815764,1,16.03.2024,15.01.2024,630,0,,,,,,23.03.2024,16.03.2024,1,5,2024
816118,1,18.03.2024,26.01.2024,4300,0,,,,,,25.03.2024,18.03.2024,1,5,2024
814022,1,11.03.2024,28.07.2021,231520.78,1,3,,,,,18.03.2024,11.03.2024,1,5,2024
818308,1,15.04.2024,15.03.2024,283500,0,,,,,,22.04.2024,15.04.2024,1,5,2024
820406,1,15.05.2024,08.04.2024,125000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820865,1,16.05.2024,12.04.2024,158500,0,,,,,,23.05.2024,16.05.2024,1,5,2024
811732,1,15.02.2024,18.12.2023,40000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
808868,1,15.01.2024,01.12.2023,79000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
811842,1,15.02.2024,23.12.2023,46600,0,,,,,,17.02.2024,15.02.2024,1,5,2024
823128,1,17.06.2024,30.04.2024,11000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
812502,1,15.02.2024,08.12.2023,185000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
812179,1,15.02.2024,11.01.2024,16000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815048,1,15.03.2024,28.01.2024,44000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816730,1,05.04.2024,30.03.2022,285332.91,1,3,,,,,12.04.2024,05.04.2024,1,5,2024
812591,1,15.02.2024,18.01.2024,1500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
819721,1,15.05.2024,27.03.2024,120000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821088,1,16.05.2024,12.04.2024,324000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822561,1,17.06.2024,26.04.2024,350000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
812546,1,15.02.2024,09.12.2023,51500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
818069,1,15.04.2024,30.11.2023,2400,0,,,,,,22.04.2024,15.04.2024,1,5,2024
824299,1,03.07.2024,07.06.2024,69500,1,4,,,,,10.07.2024,03.07.2024,1,5,2024
815059,1,15.03.2024,01.02.2024,830720,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811655,1,15.02.2024,27.12.2023,57060,0,,,,,,17.02.2024,15.02.2024,1,5,2024
818488,1,16.04.2024,21.03.2024,80000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
822596,1,17.06.2024,25.04.2024,8000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
811494,1,15.02.2024,27.12.2023,8524.8,0,,,,,,17.02.2024,15.02.2024,1,5,2024
820369,1,15.05.2024,08.04.2024,164500,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822924,1,17.06.2024,25.04.2024,63000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
810401,1,02.04.2024,27.11.2023,165000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
809292,1,17.01.2024,18.12.2023,1000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
820781,1,16.05.2024,11.04.2024,215000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
815507,1,15.03.2024,05.12.2023,2328,0,,,,,,22.03.2024,15.03.2024,1,5,2024
809790,1,18.01.2024,11.12.2023,50000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
822402,1,17.06.2024,29.04.2024,26000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
808826,1,15.01.2024,06.12.2023,190000,0,,,,"V podatkih GURS napačna površina stavbe 2625-466 - pravilna površina je 72 m2,",,19.01.2024,15.01.2024,1,5,2024
809370,1,17.01.2024,28.11.2023,123000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
823636,1,18.06.2024,23.05.2024,500,0,,,,,,25.06.2024,18.06.2024,1,5,2024
813219,3,02.04.2024,16.12.2022,27000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
811280,1,15.02.2024,19.12.2023,210000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
809303,1,17.01.2024,20.12.2023,230000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
812611,1,15.02.2024,20.01.2024,195000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814232,1,15.03.2024,05.01.2024,31050,0,,,,,,22.03.2024,15.03.2024,1,5,2024
809009,1,16.01.2024,22.11.2023,192000,0,,,,,,19.01.2024,16.01.2024,1,5,2024
756650,1,03.01.2024,21.12.2023,28000,1,4,,,,,03.01.2024,03.01.2024,1,5,2024
812435,1,15.02.2024,22.12.2023,700000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
818490,1,16.04.2024,20.03.2024,60000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
822798,1,17.06.2024,21.12.2023,10761,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814340,1,15.03.2024,17.01.2024,35000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811956,1,15.02.2024,05.01.2024,9000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
819872,1,15.05.2024,28.03.2024,50000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
812273,1,15.02.2024,08.01.2024,12909.8,0,,,,,,17.02.2024,15.02.2024,1,5,2024
817387,1,15.04.2024,27.02.2024,8356,0,,,,,,22.04.2024,15.04.2024,1,5,2024
820338,1,15.05.2024,19.03.2024,34000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
823275,1,17.06.2024,14.05.2024,4144.6,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814916,1,15.03.2024,05.12.2023,6000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
812336,1,15.02.2024,11.12.2023,47000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
809694,1,17.01.2024,15.11.2023,15000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
817093,1,15.04.2024,21.02.2024,164500,0,,,,,,22.04.2024,15.04.2024,1,5,2024
820605,1,15.05.2024,09.04.2024,114000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820426,1,15.05.2024,04.04.2024,5000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820779,1,16.05.2024,29.01.2024,18179.5,0,,,,,,23.05.2024,16.05.2024,1,5,2024
808735,1,15.01.2024,07.11.2023,4038.75,0,,,,,,19.01.2024,15.01.2024,1,5,2024
817824,1,15.04.2024,07.03.2024,213000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
818208,1,15.04.2024,13.02.2024,140000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
819462,1,15.05.2024,06.03.2024,18100,0,,,,,,22.05.2024,15.05.2024,1,5,2024
812432,1,15.02.2024,15.01.2024,14411.6,0,,,,,,17.02.2024,15.02.2024,1,5,2024
820097,1,15.05.2024,26.03.2024,26000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820764,1,16.05.2024,15.04.2024,43000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822883,1,17.06.2024,10.05.2024,108000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817340,1,15.04.2024,18.12.2023,12312,0,,,,,,22.04.2024,15.04.2024,1,5,2024
815090,1,15.03.2024,30.01.2024,235000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
812811,1,16.02.2024,30.01.2024,160000,0,,,,,,17.02.2024,16.02.2024,1,5,2024
815665,1,15.03.2024,26.01.2024,700,0,,,,,,22.03.2024,15.03.2024,1,5,2024
814342,1,15.03.2024,11.01.2024,155000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
820915,1,16.05.2024,15.04.2024,22300,0,,,,,,23.05.2024,16.05.2024,1,5,2024
808968,3,16.01.2024,05.12.2023,56000,0,,,,,,19.01.2024,16.01.2024,1,5,2024
812648,1,15.02.2024,17.01.2024,330000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
820322,1,15.05.2024,08.04.2024,185000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
814318,1,15.03.2024,23.12.2023,200000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
814538,1,15.03.2024,20.12.2023,7900,0,,,,,,22.03.2024,15.03.2024,1,5,2024
812942,1,19.02.2024,14.12.2023,70000,0,,,,,,20.03.2024,19.02.2024,1,5,2024
813797,2,14.03.2024,27.02.2024,2643.12,1,4,,,,,21.03.2024,14.03.2024,1,5,2024
814481,1,15.03.2024,22.01.2024,50000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816316,1,19.03.2024,23.02.2024,115000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
816186,3,02.04.2024,07.02.2024,54300,0,,,,,,09.04.2024,02.04.2024,1,5,2024
808544,1,15.01.2024,20.09.2023,18500,0,,,,,,19.01.2024,15.01.2024,1,5,2024
809934,1,18.01.2024,12.12.2023,75000,0,,,,,,19.01.2024,18.01.2024,1,5,2024
819940,1,15.05.2024,17.07.2020,5000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822937,2,17.06.2024,24.04.2024,30,0,,,,,,24.06.2024,17.06.2024,1,5,2024
812977,1,20.02.2024,23.08.2023,141040,1,3,,,,,20.02.2024,20.02.2024,1,5,2024
824574,1,11.07.2024,13.05.2022,144864.28,1,3,,,,,18.07.2024,11.07.2024,1,5,2024
821944,1,15.06.2024,13.02.2024,35000,0,,,,,,22.06.2024,15.06.2024,1,5,2024
817211,1,15.04.2024,14.02.2024,21000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
812225,1,15.02.2024,10.01.2024,5060,0,,,,,,17.02.2024,15.02.2024,1,5,2024
791021,3,12.02.2024,23.12.2021,19500,0,,,,,,14.02.2024,12.02.2024,1,5,2024
822836,1,17.06.2024,08.05.2024,38000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
811866,1,15.02.2024,30.11.2023,500,0,,,,,,17.02.2024,15.02.2024,1,5,2024
815742,1,16.03.2024,16.02.2024,165000,0,,,,,,23.03.2024,16.03.2024,1,5,2024
818004,1,15.04.2024,09.03.2024,75000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
823140,1,17.06.2024,06.05.2024,115000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
813285,1,02.04.2024,16.01.2024,250000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
808702,3,15.01.2024,30.11.2023,1644.5,0,,,,,,19.01.2024,15.01.2024,1,5,2024
812759,1,16.02.2024,25.01.2024,85,0,,,,,,17.02.2024,16.02.2024,1,5,2024
809291,1,17.01.2024,17.12.2023,7000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
813518,1,28.02.2024,24.11.2023,310901.73,1,3,,,,,06.03.2024,28.02.2024,1,5,2024
817080,1,15.04.2024,19.02.2024,15000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
819756,1,15.05.2024,28.03.2024,110000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
808065,3,03.01.2024,28.12.2023,12505,1,4,,,,,03.01.2024,03.01.2024,1,5,2024
813397,1,26.02.2024,31.05.2023,790000,1,3,,,,,26.02.2024,26.02.2024,1,5,2024
808754,1,15.01.2024,03.11.2023,220000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
813050,1,20.02.2024,22.01.2024,200,0,,,,,,20.03.2024,20.02.2024,1,5,2024
822228,1,17.06.2024,22.04.2024,3000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
820491,1,15.05.2024,21.03.2024,1453,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820383,1,15.05.2024,05.04.2024,90000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
817004,1,15.04.2024,17.06.2022,100000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
822445,1,17.06.2024,15.04.2024,455000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817372,1,15.04.2024,17.01.2024,189.54,0,,,,,,22.04.2024,15.04.2024,1,5,2024
816946,1,15.04.2024,18.01.2024,14400,0,,,,,,22.04.2024,15.04.2024,1,5,2024
809004,1,16.01.2024,17.11.2023,1100,0,,,,,,19.01.2024,16.01.2024,1,5,2024
817331,1,15.04.2024,29.02.2024,2200,0,,,,,,22.04.2024,15.04.2024,1,5,2024
821212,1,16.05.2024,22.04.2024,94000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
814888,1,15.03.2024,01.02.2024,64300,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815658,1,15.03.2024,13.02.2024,315000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
820442,1,15.05.2024,28.03.2024,95000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
815556,1,15.03.2024,12.02.2024,130000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815943,1,18.03.2024,20.02.2024,15500,0,,,,,,25.03.2024,18.03.2024,1,5,2024
814424,1,15.03.2024,24.01.2024,75000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
808207,2,05.01.2024,21.11.2023,5354.58,1,4,,,Pri obdavčitvi se je uporabila pravica do izbire obdavčitve in mehanizem obrnjene davčne obveznosti (45. in 76. a člen ZDDV-1) in je DDV obračunal kupec.,,05.01.2024,05.01.2024,1,5,2024
813484,1,27.02.2024,08.12.2022,401317.5,1,3,,,,,05.03.2024,27.02.2024,1,5,2024
822846,1,17.06.2024,09.05.2024,16500,0,,,,,,24.06.2024,17.06.2024,1,5,2024
821041,1,16.05.2024,15.04.2024,21137.4,0,,,,,,23.05.2024,16.05.2024,1,5,2024
822612,1,17.06.2024,29.04.2024,160000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
823227,1,17.06.2024,08.05.2024,1000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814259,1,15.03.2024,27.12.2023,55000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816032,1,18.03.2024,17.11.2023,12927,0,,,,,,25.03.2024,18.03.2024,1,5,2024
811302,1,15.02.2024,25.07.2023,1101.6,0,,,,,,17.02.2024,15.02.2024,1,5,2024
812172,1,15.02.2024,10.01.2024,105000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
808614,1,15.01.2024,09.11.2023,74000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
811254,1,15.02.2024,13.12.2023,30000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
811718,1,15.02.2024,19.12.2023,7000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
818437,1,16.04.2024,18.03.2024,188000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
822471,1,17.06.2024,12.04.2024,1500,0,,,,,,24.06.2024,17.06.2024,1,5,2024
809128,1,16.01.2024,19.11.2023,11760,0,,,,,,19.01.2024,16.01.2024,1,5,2024
818573,1,16.04.2024,25.03.2024,35000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
811427,1,15.02.2024,19.12.2023,56090,0,,,,,,17.02.2024,15.02.2024,1,5,2024
822813,1,17.06.2024,08.05.2024,23000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
808811,1,15.01.2024,29.11.2023,220000,0,,,,,,19.01.2024,15.01.2024,1,5,2024
809541,1,17.01.2024,30.11.2023,260000,0,,,,,,19.01.2024,17.01.2024,1,5,2024
814515,1,15.03.2024,26.01.2024,5000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
811630,1,15.02.2024,28.12.2023,20000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
816667,1,04.04.2024,26.02.2024,865000,1,3,,,,,11.04.2024,04.04.2024,1,5,2024
823297,1,17.06.2024,08.05.2024,80000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
811583,1,15.02.2024,26.07.2022,71200,0,,,,,,17.02.2024,15.02.2024,1,5,2024
812891,1,19.02.2024,26.07.2023,2000,0,,,,,,20.03.2024,19.02.2024,1,5,2024
818389,1,16.04.2024,18.03.2024,28000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
810337,1,23.01.2024,29.11.2023,21000,0,,,,,,17.02.2024,23.01.2024,1,5,2024
808793,1,15.01.2024,18.10.2023,3480,0,,,,,,19.01.2024,15.01.2024,1,5,2024
823082,1,17.06.2024,09.05.2024,122400,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814196,1,15.03.2024,27.11.2023,109026.83,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815326,1,15.03.2024,08.02.2024,7918.2,0,,,,,,22.03.2024,15.03.2024,1,5,2024
814652,1,15.03.2024,31.01.2024,110,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816236,1,19.03.2024,21.02.2024,8312,0,,,,,,26.03.2024,19.03.2024,1,5,2024
821251,1,16.05.2024,26.04.2024,80000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
814812,1,15.03.2024,31.01.2024,9500,0,,,,,,22.03.2024,15.03.2024,1,5,2024
809379,1,17.01.2024,12.07.2023,27.91,0,,,,,,19.01.2024,17.01.2024,1,5,2024
824199,2,01.07.2024,26.02.2021,9763.05,1,4,,,,,08.07.2024,01.07.2024,1,5,2024
823081,1,17.06.2024,09.05.2024,26000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
819602,1,15.05.2024,18.03.2024,75500,0,,,,,,22.05.2024,15.05.2024,1,5,2024
809469,1,17.01.2024,28.11.2023,15150,0,,,,,,19.01.2024,17.01.2024,1,5,2024
818415,1,16.04.2024,19.03.2024,218000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
818521,1,16.04.2024,28.11.2023,62000,0,,,,,,23.04.2024,16.04.2024,1,5,2024
820830,1,16.05.2024,12.04.2024,45000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
811183,1,15.02.2024,09.11.2023,26000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
814776,1,15.03.2024,31.01.2024,40000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
812784,1,16.02.2024,20.11.2023,75000,0,,,,,,17.02.2024,16.02.2024,1,5,2024
823025,1,17.06.2024,10.05.2024,1425,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822926,1,17.06.2024,10.05.2024,30000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
823368,1,17.06.2024,14.05.2024,125000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
811967,1,15.02.2024,01.12.2023,37000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
816237,1,19.03.2024,12.02.2024,341.25,0,,,,,,26.03.2024,19.03.2024,1,5,2024
813069,1,20.02.2024,22.09.2023,278000,1,3,,,,,20.02.2024,20.02.2024,1,5,2024
822444,1,17.06.2024,19.04.2024,393909.24,0,,,,,,24.06.2024,17.06.2024,1,5,2024
822735,1,17.06.2024,07.05.2024,40000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
813493,1,28.02.2024,20.04.2022,416647.5,1,3,,,,,06.03.2024,28.02.2024,1,5,2024
823730,1,18.06.2024,23.05.2024,174500,0,,,,,,25.06.2024,18.06.2024,1,5,2024
816164,1,02.04.2024,29.01.2024,207000,0,,,,,,09.04.2024,02.04.2024,1,5,2024
817014,1,15.04.2024,26.10.2023,9634.11,0,,,,,,22.04.2024,15.04.2024,1,5,2024
815039,1,15.03.2024,08.01.2024,2899.38,0,,,,,,22.03.2024,15.03.2024,1,5,2024
814264,1,15.03.2024,29.11.2023,10000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
818010,1,15.04.2024,14.02.2024,770,0,,,,,,22.04.2024,15.04.2024,1,5,2024
815741,1,16.03.2024,15.02.2024,65000,0,,,,,,23.03.2024,16.03.2024,1,5,2024
812351,1,15.02.2024,15.01.2024,240000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
808329,1,08.01.2024,19.12.2023,2263605.44,1,4,,,za večji del nepremičnin je uporabljen 76.a člen ZDDV-1,,08.01.2024,08.01.2024,1,5,2024
812763,1,16.02.2024,18.01.2024,14396,0,,,,,,17.02.2024,16.02.2024,1,5,2024
811102,1,15.02.2024,30.11.2023,2700,0,,,,,,17.02.2024,15.02.2024,1,5,2024
824606,2,12.07.2024,18.05.2021,24989.26,1,4,,,,,19.07.2024,12.07.2024,1,5,2024
821076,1,16.05.2024,05.04.2024,7000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
819590,1,15.05.2024,16.03.2024,40000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
822010,1,17.06.2024,29.09.2023,70000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
817967,1,15.04.2024,04.03.2024,43000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
814927,1,15.03.2024,31.01.2024,207700,0,,,,,,22.03.2024,15.03.2024,1,5,2024
816263,1,19.03.2024,20.02.2024,195000,0,,,,,,26.03.2024,19.03.2024,1,5,2024
813505,1,28.02.2024,04.04.2022,278175.99,1,3,,,,,06.03.2024,28.02.2024,1,5,2024
821889,1,13.06.2024,08.09.2023,146410.23,1,3,,,,,20.06.2024,13.06.2024,1,5,2024
818196,1,15.04.2024,08.03.2024,386743.05,0,,,,,,22.04.2024,15.04.2024,1,5,2024
814658,1,15.03.2024,30.01.2024,3000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
817307,1,15.04.2024,19.02.2024,5000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
824094,1,28.06.2024,30.03.2021,4634.15,1,4,,,,,05.07.2024,28.06.2024,1,5,2024
822833,1,17.06.2024,08.05.2024,119000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
810406,1,24.01.2024,08.01.2024,5856,1,4,,,,,24.01.2024,24.01.2024,1,5,2024
813482,1,27.02.2024,29.11.2022,454335.21,1,3,,,,,05.03.2024,27.02.2024,1,5,2024
811483,1,15.02.2024,05.12.2023,10000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
817259,1,15.04.2024,28.02.2024,250000,0,,,,,,22.04.2024,15.04.2024,1,5,2024
819828,2,15.05.2024,12.02.2024,205,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820131,3,15.05.2024,25.03.2024,200,0,,,,,,22.05.2024,15.05.2024,1,5,2024
821237,1,16.05.2024,19.04.2024,68000,0,,,,,,23.05.2024,16.05.2024,1,5,2024
811698,1,15.02.2024,27.12.2023,129000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
812973,1,19.02.2024,01.09.2023,180000,1,3,,,,,20.02.2024,19.02.2024,1,5,2024
819668,1,15.05.2024,27.03.2024,90000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
819468,1,15.05.2024,11.03.2024,92200,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820184,1,15.05.2024,04.04.2024,35000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820414,1,15.05.2024,27.03.2024,6380,0,,,,,,22.05.2024,15.05.2024,1,5,2024
823162,1,17.06.2024,15.05.2024,16000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
814205,1,15.03.2024,25.07.2023,8200,0,,,,,,22.03.2024,15.03.2024,1,5,2024
815453,1,15.03.2024,13.02.2024,165000,0,,,,,,22.03.2024,15.03.2024,1,5,2024
820519,1,15.05.2024,09.04.2024,46500,0,,,,,,22.05.2024,15.05.2024,1,5,2024
819753,1,15.05.2024,23.03.2024,95000,0,,,,,,22.05.2024,15.05.2024,1,5,2024
820753,1,16.05.2024,10.04.2024,28687.52,0,,,,,,23.05.2024,16.05.2024,1,5,2024
823218,1,17.06.2024,08.04.2024,13941.59,0,,,,,,24.06.2024,17.06.2024,1,5,2024
818086,1,15.04.2024,06.03.2024,672,0,,,,,,22.04.2024,15.04.2024,1,5,2024
822057,1,17.06.2024,17.04.2024,93000,0,,,,,,24.06.2024,17.06.2024,1,5,2024
816967,3,15.04.2024,02.02.2024,15500,0,,,,,,22.04.2024,15.04.2024,1,5,2024
811937,1,15.02.2024,29.12.2023,430000,0,,,,,,17.02.2024,15.02.2024,1,5,2024
