ID_POSLA,SIFRA_KO,IME_KO,OBCINA,PARCELNA_STEVILKA,VRSTA_ZEMLJISCA,VRSTA_TRAJNEGA_NASADA,STAROST_TRAJNEGA_NASADA,PRODANI_DELEZ_PARCELE,OPOMBE_O_NEPREMICNINI,POVRSINA_PARCELE,POGODBENA_CENA_PARCELE,STOPNJA_DDV_PARCELE,E_CENTROID,N_CENTROID,LETO
815578,1444,AJDOVEC,ŽUŽEMBERK,3345/2,7,,,1/1,,1123,,,499634.51,78125.78,2024
815578,1444,AJDOVEC,ŽUŽEMBERK,1061,7,,,1/1,,1065,,,500692.16,75224.49,2024
815578,1444,AJDOVEC,ŽUŽEMBERK,3334,9,,,1/1,,10473,,,499501.85,78231.27,2024
815581,1837,KRESNIŠKI VRH,LITIJA,812,9,,,1/1,,27910,,,481585.36,102681.99,2024
815584,1631,GRČARICE,RIBNICA,*4,5,,,1/1,,500,,,480974.72,56812.07,2024
815585,1710,GRADIŠČE,ŠKOFLJICA,628/10,5,,,1/1,,228,,,467603.01,87245.51,2024
815586,2304,NOVA GORICA,NOVA GORICA,263/4,3,,,1/1,,800,,,395595.51,92394.66,2024
815591,1824,VALIČNA VAS,IVANČNA GORICA,811/1,7,,,1/1,,5065,,,489429.97,80090.69,2024
815591,1824,VALIČNA VAS,IVANČNA GORICA,814,7,,,1/1,,223,,,489351.66,80143.14,2024
815593,2013,HOTEDRŠICA,LOGATEC,653/2,3,,,1/1,,397,,,433617.98,87677.03,2024
815593,2013,HOTEDRŠICA,LOGATEC,654/3,3,,,1/1,,1295,,,433588.3,87662.53,2024
814725,415,BUKOVCI,MARKOVCI,321/4,5,,,1/1,,656,,,573902.6,139000.84,2024
814726,1472,OSTROG,ŠENTJERNEJ,3183,7,,,1/1,,363,,,528442.73,81504.69,2024
814726,1472,OSTROG,ŠENTJERNEJ,3184,7,,,1/1,,6064,,,528419.81,81575.37,2024
814737,1697,LANIŠČE,ŠKOFLJICA,2222/6,4,,,1/1,,100,,,468183.32,90372.68,2024
814737,1697,LANIŠČE,ŠKOFLJICA,2236/2,4,,,1/1,,24,,,468194.04,90375.36,2024
814753,2336,BRANIK,NOVA GORICA,*597,5,,,1/1,,115,,,405802.64,80804.8,2024
814753,2336,BRANIK,NOVA GORICA,4657/17,5,,,1/1,,740,,,405814.72,80801.76,2024
815612,2601,GABROVICA,KOPER,724,9,,,1/1,,104,,,411696.3,47215.67,2024
815620,753,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,684/2,1,,,1/2,,177,,,543450.65,139860.26,2024
815620,753,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,685/2,5,,,1/2,,816,,,543463.99,139874.88,2024
815562,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,250/668,5,,,1/1,,76,,,462015.78,100122.81,2024
815582,1426,PRAPREČE,TREBNJE,374/1,9,,,1/1,,8697,,,494835.19,87370.73,2024
815590,1638,KNEŽJA NJIVA,LOŠKA DOLINA,732,9,,,1/1,,13017,,,462247.03,65733.86,2024
815594,2016,BLEKOVA VAS,LOGATEC,1267/12,5,,,1/7,,1993,,,439039.36,86431.07,2024
815594,2016,BLEKOVA VAS,LOGATEC,1267/13,5,,,1/7,,10,,,439047.92,86439.14,2024
814722,1455,BRŠLJIN,NOVO MESTO,645/15,5,,,1/1,,698,,,512279.52,75689.44,2024
814724,1446,GORENJE POLJE,DOLENJSKE TOPLICE,96/14,7,,,1/1,,521,,,504307.44,70972.31,2024
814761,1040,LOŽE,LAŠKO,508/5,3,,,1/1,,182,,,518415.14,108405.13,2024
815617,1614,SLEMENA,RIBNICA,1973,7,,,1/1,,364,,,469176.94,72400.53,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/55,5,,,1/1,,51,,,462443.71,95638.49,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/66,5,,,1/8,,5,,,462446.31,95618.34,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/56,5,,,1/2,,11,,,462445.55,95622.47,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/57,5,,,1/1,,14,,,462448.75,95622.08,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/67,5,,,1/8,,5,,,462460.79,95623.18,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/65,5,,,1/8,,7,,,462446.58,95619.74,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/63,5,,,1/8,,7,,,462440.6,95616.38,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/68,5,,,1/8,,6,,,462464.09,95625.61,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/61,5,,,1/8,,6,,,462425.85,95612.82,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/64,5,,,1/8,,7,,,462443.46,95618.71,2024
814784,1702,TOMIŠELJ,LJUBLJANA,1134/62,5,,,1/8,,7,,,462425.7,95611.35,2024
814794,1772,SLAPE,LJUBLJANA,696/4,3,,,1/1,,22,,,467829.52,102180.8,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,18/2,9,,,1/1,,1961,,,588801.95,190397.54,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,22/2,9,,,1/1,,1833,,,588762.43,190273.54,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,384,9,,,1/1,,2329,,,588537.93,189987.01,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,747,7,,,1/1,,1991,,,589791.1,189280.62,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,882,9,,,1/1,,1588,,,589549.36,189989.58,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,893,7,,,1/1,,1335,,,589723.62,189742.18,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,992,7,,,1/1,,939,,,589926.03,189970.94,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,1001,7,,,1/1,,793,,,589838.73,189957.18,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,1019,7,,,1/1,,945,,,589819.38,189764.72,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,1033,7,,,1/1,,2171,,,589965.13,189846.22,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,1487,9,,,1/1,,1555,,,589131.67,188577.2,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,1643/1,9,,,1/1,,1050,,,588693.44,188562.55,2024
814821,11,ŽENAVLJE,GORNJI PETROVCI,1664,9,,,1/1,,366,,,588803.69,188852.97,2024
815631,609,JARENINSKI DOL,PESNICA,67/1,3,,,1/1,,659,,,553284.56,165599.47,2024
815631,609,JARENINSKI DOL,PESNICA,67/16,3,,,1/1,,626,,,553326.47,165599.08,2024
815638,1696,RUDNIK,ŠKOFLJICA,1988/3,7,,,1733/3040,,3040,,,464699.99,95989.18,2024
815641,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,737/3,4,,,1/1,,89,,,460392.86,98986.74,2024
814859,1867,VRHOVO,RADEČE,282/4,7,,,1/1,,1577,,,517544.94,100010.12,2024
814859,1867,VRHOVO,RADEČE,282/3,7,,,1/1,,1435,,,517593.4,100093.72,2024
814860,2647,BEZOVJE,ŠENTJUR,409/3,7,,,1/1,,616,,,531879.03,120442.71,2024
814862,2252,ČIGINJ,TOLMIN,259/5,5,,,1/1,,2457,,,400329.28,114798.92,2024
814873,1336,OREHOVEC,KOSTANJEVICA NA KRKI,277/1,9,,,1/1,,8300,,,532369.31,75638.08,2024
814873,1336,OREHOVEC,KOSTANJEVICA NA KRKI,277/2,9,,,1/1,,1998,,,532312.53,75613.37,2024
815660,1772,SLAPE,LJUBLJANA,923/4,5,,,1/1,,319,,,467382.33,101844.69,2024
815662,1755,GLINCE,LJUBLJANA,505/34,5,,,1/1,,332,,,457514.83,104955.79,2024
815662,1755,GLINCE,LJUBLJANA,505/15,5,,,1/1,,332,,,457530.8,104954.6,2024
809061,2233,DOLJE,TOLMIN,532/2,7,,,1/1,,960,,,399235.41,118816.3,2024
809061,2233,DOLJE,TOLMIN,588/199,9,,,1/2,,4800,,,398953.57,119618.5,2024
809061,2233,DOLJE,TOLMIN,863,9,,,1/2,,6082,,,398641.91,119358.57,2024
809063,1723,VIČ,LJUBLJANA,70/2,5,,,1/1,,380,,,459891.91,101587.54,2024
809063,1723,VIČ,LJUBLJANA,70/1,5,,,1/1,,480,,,459889.86,101603.94,2024
808989,2102,KOKRICA,KRANJ,212/2,5,,,1/2,,540,,,450633.49,125697.93,2024
808991,633,SREDNJE,MARIBOR,183/1,5,,,1/1,,669,,,542033.8,160655.17,2024
809001,2604,BERTOKI,KOPER,1845,7,,,1/1,,1405,,,406244.69,45241.83,2024
809001,2604,BERTOKI,KOPER,1849,7,,,1/1,,1811,,,406263.74,45278.7,2024
809022,1737,TABOR,LJUBLJANA,3345,5,,,1/1,,389,,,462568.87,101612.98,2024
809041,1075,OSTROŽNO,CELJE,699/22,5,,,1/1,,452,,,519387.8,122926.08,2024
809041,1075,OSTROŽNO,CELJE,*887,5,,,1/1,,96,,,519393.43,122936.35,2024
809044,703,RADIZEL,HOČE-SLIVNICA,35/10,3,,,1/2,,741,,,549968.49,147125.74,2024
809044,703,RADIZEL,HOČE-SLIVNICA,35/6,3,,,1/2,,579,,,549974.4,147109.06,2024
809049,716,RAČE,RAČE-FRAM,2074,7,,,2/3,,2581,,,552494.83,146745.32,2024
809049,716,RAČE,RAČE-FRAM,2076,7,,,2/3,,1556,,,552448.73,146835.42,2024
809051,1527,SEMIČ,SEMIČ,775,5,,,1/1,,1083,,,514809.73,57001.04,2024
809085,1427,VELIKI GABER,TREBNJE,109/8,1,,,1/1,,1142,,,493347.02,88238.54,2024
809085,1427,VELIKI GABER,TREBNJE,109/10,6,,,1/3,,858,,,493313.79,88293.64,2024
809092,2182,DOSLOVČE,ŽIROVNICA,1121/4,3,,,1/1,,565,,,436706.21,138502.32,2024
809109,183,LUTVERCI,APAČE,1246/4,7,,,1/1,,809,,,572535.44,172310.87,2024
809113,2035,ŠKOFJA LOKA,ŠKOFJA LOKA,4/5,5,,,1/1,,15,,,446192.42,114524.29,2024
809120,1782,STARA VAS,GROSUPLJE,821/5,5,,,1/1,,16,,,474680.98,94675.68,2024
809130,696,SPODNJE HOČE,HOČE-SLIVNICA,218/2,3,,,1/1,,80,,,548815.88,151153.44,2024
809130,696,SPODNJE HOČE,HOČE-SLIVNICA,217,3,,,1/1,,678,,,548803.87,151158.2,2024
809130,696,SPODNJE HOČE,HOČE-SLIVNICA,216/3,3,,,1/1,,165,,,548790.11,151159.09,2024
809133,724,GORICA,RAČE-FRAM,1029,7,,,207/3360,,13782,,,554260.12,142794.91,2024
809133,724,GORICA,RAČE-FRAM,875,7,,,207/3360,,647,,,553105.14,142840.49,2024
809133,724,GORICA,RAČE-FRAM,192/2,7,,,207/3360,,2253,,,553046.32,142802.75,2024
809133,724,GORICA,RAČE-FRAM,222,7,,,132/735,,2248,,,551796.04,142299.8,2024
809133,724,GORICA,RAČE-FRAM,213/17,9,,,207/3360,,45088,,,552454.86,142720.89,2024
809133,724,GORICA,RAČE-FRAM,187,3,,,207/3360,,288,,,552876.63,142797.41,2024
809133,724,GORICA,RAČE-FRAM,364/1,7,,,207/3360,,14340,,,553035.66,142545.24,2024
809133,748,SPODNJA POLSKAVA,SLOVENSKA BISTRICA,278/47,7,,,207/3360,,11350,,,550104.33,142867.51,2024
809133,724,GORICA,RAČE-FRAM,1017,7,,,132/735,,24710,,,554218.84,143057.42,2024
809133,724,GORICA,RAČE-FRAM,211/9,9,,,207/3360,,1080,,,552359.02,142481.23,2024
809133,724,GORICA,RAČE-FRAM,184,7,,,207/3360,,665,,,553047.7,142842.67,2024
809133,748,SPODNJA POLSKAVA,SLOVENSKA BISTRICA,278/48,7,,,207/3360,,4589,,,550144.96,142627.4,2024
809133,724,GORICA,RAČE-FRAM,211/26,7,,,207/3360,,2152,,,552773.12,142816.94,2024
809133,773,PEČKE,MAKOLE,1156/92,9,,,207/3360,,9747,,,551043.93,133993.52,2024
809133,724,GORICA,RAČE-FRAM,189,3,,,207/3360,,3776,,,552897.24,142799.18,2024
809133,724,GORICA,RAČE-FRAM,1062,7,,,99/630,,8538,,,554284.92,142474.48,2024
809133,724,GORICA,RAČE-FRAM,185,7,,,207/3360,,360,,,552910.25,142833.74,2024
809133,724,GORICA,RAČE-FRAM,213/4,9,,,207/3360,,4589,,,552209.69,142745.2,2024
809133,724,GORICA,RAČE-FRAM,211/10,9,,,207/3360,,3170,,,552387.13,142506.66,2024
809133,724,GORICA,RAČE-FRAM,283,7,,,207/3360,,3003,,,552105.07,141894.82,2024
812807,2206,LOG POD MANGARTOM,BOVEC,181/1,7,,,1/2,,1198,,,392670.22,142049.39,2024
812807,2206,LOG POD MANGARTOM,BOVEC,181/2,9,,,1/2,,234,,,392680.08,142033.34,2024
812807,2206,LOG POD MANGARTOM,BOVEC,186,7,,,1/2,,277,,,392688.15,142012.9,2024
812807,2206,LOG POD MANGARTOM,BOVEC,195/3,7,,,1/2,,1780,,,392808.67,142002.52,2024
812807,2206,LOG POD MANGARTOM,BOVEC,177/2,7,,,1/2,,1604,,,392667.78,142011.24,2024
812807,2206,LOG POD MANGARTOM,BOVEC,195/2,7,,,1/2,,162,,,392766.54,141984.41,2024
812807,2206,LOG POD MANGARTOM,BOVEC,193,7,,,1/2,,191,,,392735.26,142007.44,2024
812808,2307,STARA GORA,NOVA GORICA,*76,5,,,1/1,,364,,,398589.41,90194.34,2024
812825,1575,STARA CERKEV,KOČEVJE,961/7,1,,,1/1,,540,,,488268.5,57945.7,2024
812705,2018,LAZE,LOGATEC,26,7,,,1/1,,3929,,,443051.39,80333.04,2024
812731,2307,STARA GORA,NOVA GORICA,657/33,5,,,1/1,,509,,,395593.05,89526.98,2024
812662,1997,BLATNA BREZOVICA,VRHNIKA,205/3,7,,,1/1,,931,,,447629.23,92949.48,2024
812677,1643,POLJANE,LOŠKA DOLINA,562,9,,,1/1,,1380,,,464558.08,60943.77,2024
812677,1643,POLJANE,LOŠKA DOLINA,563,9,,,1/1,,2360,,,464514.41,61135.06,2024
812677,1643,POLJANE,LOŠKA DOLINA,564,9,,,1/1,,1810,,,464465.66,61415.34,2024
812677,1643,POLJANE,LOŠKA DOLINA,565,9,,,1/1,,150,,,464428.02,61630.95,2024
812765,2401,VIPAVA,VIPAVA,47,5,,,1/1,,117,,,419471.16,78814.97,2024
812768,2322,RENČE,RENČE-VOGRSKO,926/155,9,,,1/1,,12706,,,398101.37,81278.89,2024
812768,2322,RENČE,RENČE-VOGRSKO,926/105,9,,,1/1,,6076,,,397284.94,81307.2,2024
812768,2322,RENČE,RENČE-VOGRSKO,858/21,9,,,1/1,,4079,,,398014.57,81647.02,2024
812768,2322,RENČE,RENČE-VOGRSKO,858/12,9,,,1/1,,853,,,398175.82,81496.87,2024
812768,2322,RENČE,RENČE-VOGRSKO,858/3,9,,,1/1,,3692,,,398179.8,81608.84,2024
812768,2322,RENČE,RENČE-VOGRSKO,858/43,9,,,1/1,,6320,,,397995.24,81831.87,2024
812768,2322,RENČE,RENČE-VOGRSKO,926/78,9,,,1/1,,2421,,,397014.68,81416.8,2024
812768,2322,RENČE,RENČE-VOGRSKO,926/79,9,,,1/1,,3240,,,396982.89,81261.15,2024
812781,1922,ZGORNJI MOTNIK,KAMNIK,525/1,7,,,1/1,,445,,,492606.4,119904.59,2024
812781,1922,ZGORNJI MOTNIK,KAMNIK,526/1,7,,,1/1,,2883,,,492588.1,119878.68,2024
812781,1922,ZGORNJI MOTNIK,KAMNIK,528/1,7,,,1/1,,70,,,492617.02,119865.39,2024
812805,1666,RAVNE PRI ŽILCAH,CERKNICA,1115,7,,,1/1,,7283,,,459253.18,79168.97,2024
812810,1697,LANIŠČE,ŠKOFLJICA,940/473,6,,,1/1,,14,,,467562.99,93600.76,2024
812810,1697,LANIŠČE,ŠKOFLJICA,940/468,6,,,1/8,,1,,,467559.79,93612.08,2024
812810,1697,LANIŠČE,ŠKOFLJICA,940/135,6,,,1/1,,13,,,467586.26,93577.62,2024
812810,1697,LANIŠČE,ŠKOFLJICA,940/463,6,,,1/8,,4,,,467563.67,93609.32,2024
812810,1697,LANIŠČE,ŠKOFLJICA,940/171,5,,,1/1,,95,,,467576.09,93572.77,2024
812810,1697,LANIŠČE,ŠKOFLJICA,940/478,6,,,1/8,,14,,,467566.67,93591.74,2024
812817,1221,ZIBIKA,ŠMARJE PRI JELŠAH,629,7,,,13/100,,1169,,,542199.58,117728.44,2024
812817,1221,ZIBIKA,ŠMARJE PRI JELŠAH,605,7,,,8/75,,1151,,,542199.85,117592.87,2024
812821,2100,KRANJ,KRANJ,938/27,5,,,15/60,,169,,,450537.72,123166.43,2024
812713,636,KAMNICA,MARIBOR,795/9,7,,,1/1,,1141,,,546492.69,160149.43,2024
812659,2507,TRNJE,PIVKA,1318/1,5,,,1/1,,284,,,439611.3,61096.4,2024
812659,2507,TRNJE,PIVKA,1318/4,5,,,1/1,,194,,,439602.5,61073,2024
812661,863,ŠENTILJ POD TURJAKOM,MISLINJA,1299/5,5,,,1/2,,170,,,514220.02,145363.61,2024
812672,2224,TRNOVO,KOBARID,1668/72,9,,,1/1,,10663,,,387941.2,127677.48,2024
812673,1425,VELIKA LOKA,TREBNJE,951/10,3,,,1/1,,874,,,495995.23,86203.87,2024
812673,1425,VELIKA LOKA,TREBNJE,951/11,3,,,1/4,,436,,,495960.12,86198.84,2024
812744,1871,TRBOVLJE,TRBOVLJE,341/105,5,,,1/1,,312,,,504001.06,112362.48,2024
812744,1871,TRBOVLJE,TRBOVLJE,341/106,5,,,1/1,,16,,,504009.82,112351.6,2024
812744,1871,TRBOVLJE,TRBOVLJE,341/15,5,,,1/1,,121,,,504016.8,112355.59,2024
809491,1526,VINJI VRH,SEMIČ,*139,2,,,1/1,,2180,,,517598.99,54661.21,2024
809491,1526,VINJI VRH,SEMIČ,2931,2,,,1/1,,2712,,,517622.49,54679.07,2024
809501,2557,OCIZLA,HRPELJE-KOZINA,4247/2,3,,,1/1,,131,,,416098.79,50835.14,2024
809504,1281,ŠENTLENART,BREŽICE,824/11,5,,,1/1,,501,,,545662.22,86144.14,2024
809504,1281,ŠENTLENART,BREŽICE,825/11,5,,,1/1,,68,,,545664.96,86158.38,2024
809508,2035,ŠKOFJA LOKA,ŠKOFJA LOKA,*673,5,,,18/1000,,226,,,446568.54,114437.19,2024
809523,1267,BLATNO,BREŽICE,920/2,7,,,1/1,,504,,,547900.14,92939.37,2024
809541,1973,MEDVODE,MEDVODE,276/103,6,,,1/1,,13,,,454303.68,112072.48,2024
809562,1740,SPODNJA ŠIŠKA,LJUBLJANA,456,5,,,1/3,,351,,,460893.57,103278.86,2024
809562,1740,SPODNJA ŠIŠKA,LJUBLJANA,457,2,,,1/3,,170,,,460888.79,103288.69,2024
809562,1740,SPODNJA ŠIŠKA,LJUBLJANA,458,2,,,1/3,,114,,,460899.39,103272.22,2024
809573,1829,VELIKO GLOBOKO,IVANČNA GORICA,*130,5,,,1/1,,36,,,482833.82,78064.39,2024
809574,2015,GORENJI LOGATEC,LOGATEC,1362/1,5,,,1/1,,3599,,,437356.54,84214.43,2024
809596,2041,VISOKO,ŠKOFJA LOKA,232/21,5,,,1/1,,76,,,438852.3,111046.61,2024
809598,1982,ŠUJICA,DOBROVA-POLHOV GRADEC,807/8,5,,,1/1,,1592,,,454712.11,104590.27,2024
809296,2615,LOKA,KOPER,773/10,7,,,2/384,,29,,,412631.08,44039.24,2024
809296,2615,LOKA,KOPER,773/14,7,,,1/1,,710,,,412674.81,43969.77,2024
809299,324,SODINCI,ORMOŽ,526/3,7,,,1/1,,374,,,583428.74,143829.11,2024
809299,324,SODINCI,ORMOŽ,519/56,7,,,1/1,,123,,,583304.38,143837.06,2024
809299,324,SODINCI,ORMOŽ,522/1,7,,,1/1,,6260,,,583379.3,143802.17,2024
809299,324,SODINCI,ORMOŽ,519/23,7,,,1/1,,495,,,583325.36,143764.18,2024
809622,1257,BIZELJSKO,BREŽICE,170/3,9,,,1/1,,3615,,,552136.53,100032,2024
809655,137,ODRANCI,ODRANCI,2180/2,5,,,1/1,,553,,,597381.31,161431.71,2024
809662,2373,COL,AJDOVŠČINA,*55/2,5,,,1/1,,122,,,422789.95,82588.94,2024
809215,2249,VOLČE,TOLMIN,1075/7,4,,,1/1,,458,,,399967.52,116343.24,2024
809215,2249,VOLČE,TOLMIN,1076,4,,,1/1,,802,,,399958.63,116367.5,2024
809215,2249,VOLČE,TOLMIN,1074,7,,,1/1,,1161,,,399937.98,116404.91,2024
809226,2641,ZAGORJE,ZAGORJE OB SAVI,1129/2,9,,,1/1,,14694,,,500415.5,109939.62,2024
809226,2641,ZAGORJE,ZAGORJE OB SAVI,1130,9,,,1/1,,12638,,,500349.69,109968.57,2024
809302,118,GEDEROVCI,TIŠINA,99/2,2,,,1/1,,884,,,580066.63,171549.16,2024
809312,412,MALA VAS,GORIŠNICA,160/36,7,,,1/1,,1547,,,577447.91,139638.78,2024
809383,621,MORSKI JAREK,MARIBOR,790/1,9,,,1/1,,20150,,,546091.58,163846.12,2024
809429,329,CVETKOVCI,ORMOŽ,1527,7,,,1/1,,8354,,,581553.21,140601.85,2024
809432,1382,KOMPOLJE,SEVNICA,600/4,9,,,1/1,,2185,,,518376.81,99488.97,2024
809446,2175,JESENICE,JESENICE,586/6,5,,,1/1,,42,,,426430.01,144490.12,2024
809446,2175,JESENICE,JESENICE,586/7,5,,,1/1,,511,,,426439.79,144508.51,2024
809446,2175,JESENICE,JESENICE,587/47,5,,,1/1,,108,,,426432.47,144507.34,2024
809446,2175,JESENICE,JESENICE,587/48,5,,,1/1,,603,,,426449.76,144500.4,2024
809240,1715,OSOLNIK,VELIKE LAŠČE,1479/16,3,,,1/1,,95,,,467942.34,79146.2,2024
809244,1784,STRANSKA VAS,GROSUPLJE,922/119,5,,,1/1,,38,,,472718.89,90730.92,2024
809481,2615,LOKA,KOPER,16/1,5,,,3/4,,173,,,413654.46,44038.62,2024
809308,2577,HRUŠICA,ILIRSKA BISTRICA,3716/18,3,,,1/1,,3191,,,430600.12,43182.97,2024
809308,2577,HRUŠICA,ILIRSKA BISTRICA,3716/19,3,,,1/1,,3191,,,430640.5,43163.14,2024
809455,1735,STOŽICE,LJUBLJANA,2279/36,3,,,1/1,,360,,,464104.79,105157.69,2024
809459,2432,DUTOVLJE,SEŽANA,943/1,3,,,1/1,,91,,,409625.31,68437.86,2024
809459,2432,DUTOVLJE,SEŽANA,943/4,3,,,1/1,,983,,,409617.6,68421.34,2024
809461,1735,STOŽICE,LJUBLJANA,1158/8,3,,,1/1,,83,,,463806.85,104687.09,2024
809304,1435,REBER,ŽUŽEMBERK,846,7,,,1/1,,2895,,,494923.79,79543.99,2024
809305,497,DOBRINA,ŽETALE,626,9,,,1/1,,2252,,,563315.8,128867.92,2024
809318,660,STUDENCI,MARIBOR,268/4,5,,,1/2,,85,,,547225.23,158205.12,2024
809318,660,STUDENCI,MARIBOR,268/5,5,,,1/2,,15,,,547228.29,158196.4,2024
809347,1257,BIZELJSKO,BREŽICE,1223/7,7,,,1/1,,29,,,552676.56,98182.08,2024
809347,1257,BIZELJSKO,BREŽICE,1224,7,,,1/1,,906,,,552687.65,98170.87,2024
809347,1257,BIZELJSKO,BREŽICE,1225,9,,,1/1,,780,,,552681.58,98150.06,2024
809362,1581,LIVOLD,KOČEVJE,1368,7,,,1/1,,2082,,,491211.55,52618.13,2024
809379,946,ŠENTVID PRI ZAVODNJU,ŠOŠTANJ,217/14,6,,,112447/913840,,39,,,497845.6,143502.35,2024
809385,919,BREZJE,MOZIRJE,257/23,7,,,1/1,,1207,,,495677.84,132892.39,2024
809433,331,VELIKA NEDELJA,ORMOŽ,824,7,,,1/1,,14919,,,586447.49,141606.37,2024
809436,2405,PODNANOS,VIPAVA,1940/14,3,,,1/1,,79,,,420284.79,73471.54,2024
809231,1922,ZGORNJI MOTNIK,KAMNIK,574/5,7,,,1/1,,156,,,493203.61,119862.13,2024
809231,1922,ZGORNJI MOTNIK,KAMNIK,574/6,9,,,1/1,,1256,,,493208.66,119847.38,2024
809242,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,313/321,5,,,1/1,,401,,,461055.38,99542.55,2024
809242,1722,TRNOVSKO PREDMESTJE,LJUBLJANA,313/365,5,,,1/1,,16,,,461081.97,99555.83,2024
809246,673,LOBNICA,RUŠE,14,5,,,1/1,,411,,,541396.41,154910.73,2024
809246,673,LOBNICA,RUŠE,184/7,3,,,1/1,,171,,,541390.77,154891.48,2024
809246,673,LOBNICA,RUŠE,184/9,3,,,1/1,,181,,,541396.68,154927.07,2024
809246,673,LOBNICA,RUŠE,184/10,3,,,1/1,,281,,,541416.54,154935.66,2024
809257,630,GEREČJA VAS,SELNICA OB DRAVI,193/3,1,,,1/1,,844,,,535499.67,156496.55,2024
809259,275,VEŠČICA,RAZKRIŽJE,140/15,1,,,1/1,,1627,,,597120.21,154192.51,2024
809259,275,VEŠČICA,RAZKRIŽJE,140/16,5,,,1/1,,676,,,597114.48,154224.03,2024
809265,1107,TEPANJE,SLOVENSKE KONJICE,31,7,,,1/1,,180,,,536321.65,134744.91,2024
809265,1107,TEPANJE,SLOVENSKE KONJICE,30,7,,,1/1,,2309,,,536359.82,134729.16,2024
809268,100,BOGOJINA,MORAVSKE TOPLICE,5353,7,,,1/1,,3185,,,598421.81,171443.32,2024
809268,100,BOGOJINA,MORAVSKE TOPLICE,2958/5,3,,,1/1,,1255,,,598231.77,171478.77,2024
809268,100,BOGOJINA,MORAVSKE TOPLICE,5354,7,,,1/1,,1144,,,598436.32,171434.15,2024
809270,90,FOKOVCI,MORAVSKE TOPLICE,2189,9,,,1/1,,4220,,,595284.17,177515.32,2024
809270,90,FOKOVCI,MORAVSKE TOPLICE,2172,9,,,1/1,,4990,,,595338.37,177615.78,2024
809275,2595,ŠKOFIJE,KOPER,817/14,5,,,1/1,,332,,,406214.35,48070.61,2024
809449,358,JURŠINCI,JURŠINCI,285/8,5,,,1/2,,879,,,575191.81,150580.84,2024
809460,1442,STAVČA VAS,ŽUŽEMBERK,483/2,5,,,1/2,,60,,,497317.14,73436.35,2024
809464,2492,SLAVINA,POSTOJNA,1963,7,,,481/1806,,1806,,,437162.76,64373.65,2024
809464,2492,SLAVINA,POSTOJNA,1964,7,,,262/1500,,1500,,,437140.12,64360.44,2024
809503,844,ŠENTJANŽ PRI DRAVOGRADU,DRAVOGRAD,577,7,,,1/1,,238,,,504108.72,156163.33,2024
809503,844,ŠENTJANŽ PRI DRAVOGRADU,DRAVOGRAD,578,7,,,1/1,,7921,,,504170.45,156185.46,2024
809511,1443,DVOR,ŽUŽEMBERK,1149,7,,,1/1,,367,,,496859.74,75560.61,2024
809512,1443,DVOR,ŽUŽEMBERK,1122,7,,,1/1,,1604,,,496984.39,75689.35,2024
809521,2335,DORNBERK,NOVA GORICA,114/2,5,,,1/1,,122,,,401988.55,83783.92,2024
809521,2335,DORNBERK,NOVA GORICA,102,5,,,1/1,,90,,,402004.92,83782.97,2024
809522,2318,BILJE,MIREN-KOSTANJEVICA,266/6,5,,,1/1,,204,,,394225.3,84713.51,2024
809522,2318,BILJE,MIREN-KOSTANJEVICA,266/1,3,,,1/1,,56,,,394211.45,84713.07,2024
809538,1721,GRADIŠČE I,LJUBLJANA,28/3,5,,,2/25,,366,,,461438.54,101177.5,2024
809542,2288,KOZANA,BRDA,1069/1,7,,,1/1,,5298,,,387204.64,95388.36,2024
809542,2288,KOZANA,BRDA,1069/3,7,,,1/1,,400,,,387230.73,95446.47,2024
811149,721,MORJE,RAČE-FRAM,934/5,1,,,1/1,,765,,,547094.07,145074.58,2024
